tender_row_nr;tender_id;tender_country;tender_title;tender_size;tender_supplyType;tender_procedureType;tender_nationalProcedureType;tender_mainCpv;tender_cpvs;tender_addressOfImplementation_nuts;tender_year;tender_eligibleBidLanguages;tender_npwp_reasons;tender_awardDeadline;tender_contractSignatureDate;tender_awardDecisionDate;tender_bidDeadline;tender_cancellationDate;tender_estimatedStartDate;tender_estimatedCompletionDate;tender_estimatedDurationInYears;tender_estimatedDurationInMonths;tender_estimatedDurationInDays;tender_isEUFunded;tender_isDps;tender_isElectronicAuction;tender_isAwarded;tender_isCentralProcurement;tender_isJointProcurement;tender_isOnBehalfOf;tender_isFrameworkAgreement;tender_isCoveredByGpa;tender_hasLots;tender_estimatedPrice;tender_estimatedPrice_currency;tender_estimatedPrice_minNetAmount;tender_estimatedPrice_maxNetAmount;tender_estimatedPrice_EUR;tender_finalPrice;tender_finalPrice_currency;tender_finalPrice_minNetAmount;tender_finalPrice_maxNetAmount;tender_finalPrice_EUR;tender_description_length;tender_personalRequirements_length;tender_economicRequirements_length;tender_technicalRequirements_length;tender_documents_count;tender_awardCriteria_count;tender_corrections_count;tender_onBehalfOf_count;tender_lots_count;tender_publications_count;tender_publications_firstCallForTenderDate;tender_publications_lastCallForTenderDate;tender_publications_firstdContractAwardDate;tender_publications_lastContractAwardDate;tender_publications_lastContractAwardUrl;tender_indicator_INTEGRITY_SINGLE_BID;tender_indicator_INTEGRITY_CALL_FOR_TENDER_PUBLICATION;tender_indicator_INTEGRITY_ADVERTISEMENT_PERIOD;tender_indicator_INTEGRITY_PROCEDURE_TYPE;tender_indicator_INTEGRITY_DECISION_PERIOD;tender_indicator_INTEGRITY_TAX_HAVEN;tender_indicator_INTEGRITY_NEW_COMPANY;tender_indicator_ADMINISTRATIVE_CENTRALIZED_PROCUREMENT;tender_indicator_ADMINISTRATIVE_ELECTRONIC_AUCTION;tender_indicator_ADMINISTRATIVE_COVERED_BY_GPA;tender_indicator_ADMINISTRATIVE_FRAMEWORK_AGREEMENT;tender_indicator_ADMINISTRATIVE_ENGLISH_AS_FOREIGN_LANGUAGE;tender_indicator_ADMINISTRATIVE_NOTICE_AND_AWARD_DISCREPANCIES;tender_indicator_TRANSPARENCY_NUMBER_OF_KEY_MISSING_FIELDS;tender_indicator_TRANSPARENCY_AWARD_DATE_MISSING;tender_indicator_TRANSPARENCY_BUYER_NAME_MISSING;tender_indicator_TRANSPARENCY_PROC_METHOD_MISSING;tender_indicator_TRANSPARENCY_BUYER_LOC_MISSING;tender_indicator_TRANSPARENCY_BIDDER_ID_MISSING;tender_indicator_TRANSPARENCY_BIDDER_NAME_MISSING;tender_indicator_TRANSPARENCY_MARKET_MISSING;tender_indicator_TRANSPARENCY_TITLE_MISSING;tender_indicator_TRANSPARENCY_VALUE_MISSING;tender_indicator_TRANSPARENCY_YEAR_MISSING;tender_indicator_INTEGRITY_WINNER_CA_SHARE;tender_indicator_TRANSPARENCY_MISSING_ADDRESS_OF_IMPLEMENTATION_NUTS;tender_indicator_TRANSPARENCY_MISSING_ELIGIBLE_BID_LANGUAGES;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_AWARD_CRITERIA;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_CPVS;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_DURATION_INFO;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_FUNDINGS_INFO;tender_indicator_TRANSPARENCY_MISSING_SELECTION_METHOD;tender_indicator_TRANSPARENCY_MISSING_SUBCONTRACTED_INFO;buyer_row_nr;buyer_buyerType;buyer_mainActivities;buyer_id;buyer_name;buyer_nuts;buyer_city;buyer_country;buyer_postcode;lot_row_nr;lot_title;lot_selectionMethod;lot_status;lot_contractSignatureDate;lot_cancellationDate;lot_isAwarded;lot_estimatedPrice;lot_estimatedPrice_currency;lot_estimatedPrice_minNetAmount;lot_estimatedPrice_maxNetAmount;lot_estimatedPrice_EUR;lot_lotNumber;lot_bidsCount;lot_validBidsCount;lot_smeBidsCount;lot_electronicBidsCount;lot_nonEuMemberStatesCompaniesBidsCount;lot_otherEuMemberStatesCompaniesBidsCount;lot_foreignCompaniesBidsCount;lot_description_length;bid_row_nr;bid_isWinning;bid_isSubcontracted;bid_isConsortium;bid_price;bid_price_currency;bid_price_minNetAmount;bid_price_maxNetAmount;bid_price_EUR;bidder_row_nr;bidder_id;bidder_name;bidder_nuts;bidder_city;bidder_country;bidder_postcode
420;a4dd3d28-ab45-4551-89cb-30f3109a9d6a;CY;;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;;34133100;34133100;CY000;2009;EL,EN;;;;2010/01/04;2009/11/13;;;;;7;210;no;no;no;;;;no;no;yes;;148000;EUR;;;148000;172294.88;EUR;;;172294.88;;;;;;1;;;1;2;2009-01-01;2009-01-01;2010-01-01;2010-01-01;;100;100;50;100;;100;;;0;100;0;100;83.3333;;;;;;;100;;;100;;;100;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;GENERAL_PUBLIC_SERVICES;EU_body_7fd44ca61aab52648b216908f7c1407a21ee33a05b171f2f518a27b27ad59443;Τμήμα Ηλεκτρομηχανολογικών Υπηρεσιών;;Λευκωσία;CY;1426;1;;;AWARDED;;;;;;;;;;5;;;;;;;;1;yes;no;;172294.88;EUR;;;172294.88;1;EU_body_0cadc3202eaee0fe063cac610eb8aff395835c8efe7245dddc46f29344dd0b18;Πολυμετάλ Λτδ.;;Λευκωσία;CY;1037
421;be862ab9-d795-4717-bb72-2818502b2440;CY;;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;;34144210;34144210;CY000;2009;EN,EL;;;;;2009/07/17;;;;;24;720;yes;no;no;;;;no;no;yes;;3394080;EUR;;;3394080;;;;;;;;;;;1;;;1;1;2009-01-01;2009-01-01;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,SOCIAL_PROTECTION;EU_body_a29342e3b93e9c1066d3fa97facd5ff6a7dd9997d3936929b562e3ac5dde360f;Πυροσβεστική Υπηρεσία Κύπρου;CY000;Λακατάμια;CY;2320;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
422;01b8df45-9780-44e3-903c-64bd033f560b;CY;;ABOVE_THE_THRESHOLD;SERVICES;OPEN;;79210000;79210000;CY0;2009;;;;;2009/12/15;;;;;;;;no;no;no;;;;no;no;yes;;11490000;EUR;;;11490000;11490000;EUR;;;11490000;;;;;;1;;;1;1;;;2010-01-01;2010-01-01;;100;0;100;100;100;100;;;0;100;0;;;;;;;;;100;;;100;;;100;;;;;100;;100;1;PUBLIC_BODY;GENERAL_PUBLIC_SERVICES;EU_body_245c5d2f99c74eee516ae678011128332b50bb1ca65cb180a2474bae68a56324;Γραφείο Επιτρόπου Ρυθμίσεως Ηλεκτρονικών Επικοινωνιών και Ταχυδρομείων;CY000;Λευκωσία;CY;1101;1;;;AWARDED;;;;;;;;;;4;;;;;;;;1;yes;no;;11490000;EUR;;;11490000;1;EU_body_60bf0d6877e73428dbf104e48337eebdceda62b915ff7f71f85b024cdcd667b2;SVP Advisors;;;ES;
423;fc015023-55f4-4a08-9a91-0fc42a88857f;CY;;;SERVICES;OPEN;;55300000;55300000;;2009;EL;;;;;2009/10/12;;;;;12;360;no;no;no;;;;no;no;yes;;;;;;;;;;;;;;;;;1;;;1;1;2009-01-01;2009-01-01;;;;;100;50;100;;;;;0;100;0;0;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER;EU_body_bda471d8ce27d998f611e2652bc6a4ade84d4a6fac9cd04376e0affbf5b3b57d;Υπηρεσία Ασύλου;;Λευκωσία;CY;1681;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
424;7c47257d-5fe9-43d6-b490-76adb2f9ee2e;CY;;;SUPPLIES;OPEN;;19260000;19260000;CY000;2009;EN,EL;;;;;2009/09/04;;;;;5;150;no;no;no;;;;no;no;yes;;551000;EUR;;;551000;;;;;;;;;;;1;;;1;1;2009-01-01;2009-01-01;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;GENERAL_PUBLIC_SERVICES,DEFENCE;EU_body_ef2d68daf325a107c5dc88447dd0dd2c1b8138e7c361cd2dcfb462518e790f9f;Τμήμα Κρατικών Αγορών και Προμηθειών;;Λευκωσία;CY;1516;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
425;70f09df4-e535-4c52-a5f8-4c1fd004a37f;CY;;;SUPPLIES;OPEN;;38000000;38000000;;2009;;;;;2009/12/18;;;;;;;;no;no;no;;;;no;no;yes;;;;;;;;;;;;;;;;;1;;;1;1;;;2010-01-01;2010-01-01;;0;0;100;100;100;100;;;0;100;0;;;;;;;;;100;;;0;;;0;;;;;100;;100;1;PUBLIC_BODY;EDUCATION;EU_body_70f030e97ab8d7683930af29360e150a031f0cd406acacf2e03281fbc3fb8777;Τεχνολογικό Πανεπιστήμιο Κύπρου;CY000;Λεμεσός;CY;3036;1;;;AWARDED;;;;;;;;;;1;;;;;;;;1;yes;no;;;;;;;1;EU_body_49ce119ce599da710831080464de929a146b76ece7fc54c1442b7393dee48af5;Bruker BioSpin GmbH;DE123;Rheinstetten;DE;76287
426;31f3b1bd-64a8-4aea-a07e-a37aeaac7a7b;CY;;;SUPPLIES;OPEN;;34922100;34922100,34922110;CY000;2009;EN,EL;;;;2009/05/05;2009/02/06;;;;;12;360;no;no;no;;;;yes;no;no;;710000;EUR;;;710000;544300.83;EUR;;;544300.83;;;;;;1;;;1;2;2008-01-01;2008-01-01;2009-01-01;2009-01-01;;100;100;50;100;;100;;;0;0;0;100;83.3333;;;;;;;100;;;100;;;100;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;GENERAL_PUBLIC_SERVICES,DEFENCE;EU_body_ef2d68daf325a107c5dc88447dd0dd2c1b8138e7c361cd2dcfb462518e790f9f;Τμήμα Κρατικών Αγορών και Προμηθειών;;Λευκωσία;CY;1516;1;;;AWARDED;;;;;;;;;;4;;;;;;;;1;yes;no;;521000;EUR;;;521000;1;EU_body_2b193d80b966605981b3af76e7df3d71162a70ad936df51a247ba1a69c553cca;SKYLINE ELECTRICAL CO LTD;;Λευκωσία;CY;1520
427;c9f662ac-a0b9-4423-a057-bdce1b077bc2;CY;;;SUPPLIES;OPEN;;15897100;03000000,15000000,15897100;CY;2009;EL;;;;2009/11/25;2009/11/13;;2010/02/01;2011/01/31;;11;364;no;no;no;;;;no;no;yes;;1200000;EUR;;;1200000;954887.94;EUR;;;954887.94;;;;;;1;;;1;2;2009-01-01;2009-01-01;2010-01-01;2010-01-01;;100;100;50;100;;100;;;0;100;0;0;83.3333;;;;;;;100;;;100;;;100;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;DEFENCE;EU_body_8fa2fb7b87a9fa19a38f102a65cef05ede19198cabe0fe541d1787fd67054728;Υπουργείο Άμυνας;;Λευκωσία;CY;1432;1;;;AWARDED;;;;;;;;;;18;;;;;;;;1;yes;no;;58666.5;EUR;;;58666.5;1;EU_body_d83d26a8b3f0dda42703df06f8bdeaf53f0d01a20f0f036aefa5698d0accd928;V. Eliades LTD;CY000;Λευκωσία;CY;2370
428;3b67de68-98d0-4876-9ec9-c2168b2d6bf3;CY;;;SUPPLIES;OPEN;;73000000;73000000;;2009;;;;;2009/06/17;;;;;;;;no;no;no;;;;no;no;no;;;;;;;;;;;;;;;;;1;;;1;1;;;2010-01-01;2010-01-01;;100;0;100;100;100;;100;;0;0;0;;;;;;;;;;;;0;;;0;;;;;100;;100;1;NATIONAL_AUTHORITY;GENERAL_PUBLIC_SERVICES,SOCIAL_PROTECTION;EU_body_26d4f0e0ee8c39ce58217f527bc5c74b763377bad4295ba1e3ef55c1ce02c84f;Υπηρεσίες Κοινωνικής Ευημερίας;;Λευκωσία;CY;1468;1;;;AWARDED;;;;;;;;;;3;;;;;;;;1;yes;no;;;;;;;;;;;;;
429;fda97c2a-e507-401d-bb41-7ef7e1db9770;CY;;;SUPPLIES;OPEN;;44164310;44164310,44167100,42131230,38421100,42131280;CY000;2009;EN,EL;;;;;2009/09/21;;;;;5;150;no;no;no;;;;no;no;yes;;;;;;;;;;;;;;;;;1;;;1;1;2009-01-01;2009-01-01;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;GENERAL_PUBLIC_SERVICES;EU_body_c9518933a5583be545593811c352217d490da987211c2293ef7938c43c61c1e0;Τμήμα Αναπτύξεως Υδάτων;CY000;Λευκωσία;CY;1047;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
430;76c3a33d-3281-46ec-8f02-802b89c32432;CY;;;SERVICES;OPEN;;85321000;85321000;;2009;EL;;;;;2009/10/23;;;;;12;360;yes;no;no;;;;no;no;yes;;;;;;;;;;;;;;;;;1;;;1;1;2009-01-01;2009-01-01;;;;;100;50;100;;;;;0;100;0;0;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER;EU_body_bda471d8ce27d998f611e2652bc6a4ade84d4a6fac9cd04376e0affbf5b3b57d;Υπηρεσία Ασύλου;;Λευκωσία;CY;1681;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
431;e4923c35-b367-47e4-98e9-57311d8f8603;CY;;;SERVICES;OPEN;;60181000;60181000,60183000,34133100;CY000;2009;EL;;;;;2010/02/19;;;;;12;360;no;no;no;;;;no;no;yes;;;;;;;;;;;;;;;;;1;;;1;2;2009-01-01;2009-01-01;;;;;100;50;100;;;;;0;100;0;0;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;GENERAL_PUBLIC_SERVICES;EU_body_5e43388848d8f3058c197ff38466edcdfee59dd0dfa39f7216186ca9507d5b99;Επαρχιακή Διοίκηση Λεμεσού;CY000;Λεμεσός;CY;3040;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
432;6988b444-2331-47bc-9d40-5d12d201d799;CY;;;SUPPLIES;OPEN;;44164310;44164310,44167100,42131230,42131280,42131160;CY000;2009;EN,EL;;;;;2009/05/11;;;;;5;150;no;no;no;;;;no;no;yes;;;;;;;;;;;;;;;;;1;;;1;1;2009-01-01;2009-01-01;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;GENERAL_PUBLIC_SERVICES;EU_body_8529c64d6a07cd5ae3a32c6f76d3f8b6193d37fff690a668c2199471acf89986;Τμήμα Αναπτύξεως Υδάτων;CY000;Λευκωσία;CY;1047;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
433;1042aad5-a457-48fe-b4b8-e6549ddaa0b7;CY;;;SUPPLIES;OPEN;;09134100;09134100,09132100;;2009;EL;;;;;2009/11/03;;2010/01/01;2011/12/31;;23;729;no;no;no;;;;no;no;no;;;;;;;;;;;;;;;;;1;;;1;1;2009-01-01;2009-01-01;;;;;100;50;100;;;;;0;0;0;0;;;;;;;;;;;0;;;;100;;100;0;;100;;1;REGIONAL_AUTHORITY;;EU_body_f06ae74705b8059e9621e7f3e918b6a767a99f0224933ee9969dc0a421f4fd1b;Δήμος Λευκωσίας;;Λευκωσία;CY;1500;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
434;39b2fd59-54b6-49a4-bb6e-72acdc2bdfff;CY;;;SUPPLIES;OPEN;;34350000;34350000;CY000;2009;EN,EL;;;;;2009/12/04;;;;;4;120;no;no;no;;;;no;no;yes;;200000;EUR;;;200000;;;;;;;;;;;1;;;1;1;2009-01-01;2009-01-01;;;;;100;50;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;DEFENCE;EU_body_16d1dcebf2c4a7fe3fcdad41775eac2a6519a940ab54c375a925ef91e9ac7728;Υπουργείο Άμυνας;;Λευκωσία;CY;1432;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
435;283f774b-c15e-4bb3-89f9-a7eb3ce46ea3;CY;;;SUPPLIES;OPEN;;42131230;42131230,42131260,42131145,42131280;CY000;2009;EN,EL;;;;2009/12/03;2009/09/11;;;;;4;120;no;no;no;;;;yes;no;yes;;32019.45;EUR;;;32019.45;187402.88;EUR;;;187402.88;;;;;;1;;;1;2;2009-01-01;2009-01-01;2010-01-01;2010-01-01;;100;100;100;100;;;;;0;100;0;100;83.3333;;;;;;;100;;;100;;;100;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;GENERAL_PUBLIC_SERVICES,DEFENCE;EU_body_ef2d68daf325a107c5dc88447dd0dd2c1b8138e7c361cd2dcfb462518e790f9f;Τμήμα Κρατικών Αγορών και Προμηθειών;;Λευκωσία;CY;1516;1;Είδη 1-19, 35, 36, 44, 45-48.;;AWARDED;;;;;;;;;3;6;;;;;;;;1;yes;no;;32019.45;EUR;;;32019.45;1;EU_body_a0697eedd33837cbeafa03861dcd65005f6ba9e43aaa3067d491cd6001118983;Μ.Χαραλάμπους & Υιοί Λτδ;;;;
436;e520c219-3384-44dc-b043-9b0d03f3b056;CY;;BELOW_THE_THRESHOLD;SERVICES;OPEN;;71410000;71410000;CY000;2009;EL;;;;;2009/12/04;;;;;10;300;yes;no;no;;;;no;no;yes;;82000;EUR;;;82000;;;;;;;;;;;;;;1;2;2009-01-01;2009-01-01;;;;;100;50;100;;;;;0;100;0;0;;;;;;;;;;;0;;;;100;0;100;0;;100;;1;NATIONAL_AUTHORITY;ENVIRONMENT,HOUSING_AND_COMMUNITY_AMENITIES;EU_body_8fbd9da0d8b72fc00aac530f2f35f364fd7b9faab71cf92b99af4d61f3677bf1;Τμήμα Πολεοδομίας και Οικήσεως;;Λευκωσία;CY;1454;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
437;75d6ede0-3573-4e9e-bc93-8fe6c866d276;CY;;ABOVE_THE_THRESHOLD;SERVICES;OPEN;;71340000;71340000;CY0;2009;;;;;2009/02/02;;;;;;;;yes;yes;no;;;;no;no;yes;;225535;EUR;;;225535;109500;EUR;;;109500;;;;;;4;;;1;1;;;2009-01-01;2009-01-01;;;0;100;100;100;100;;;0;100;0;;;;;;;;;100;;;0;;;100;;;;;100;;0;1;REGIONAL_AUTHORITY;;EU_body_d1774dfd2d60fba41c0ff25cbe07b8fa03688910b8ada471731b5417882ba1df;Δήμος Λευκωσίας;;Λευκωσία;CY;1500;1;;;PREAWARDED;;;;;;;;;;;;;;;;;;1;yes;;;;;;;;1;EU_body_b3046a6c809d12820a9c10e74d85dc86def23d7038b599dfcab291d9d89b0344;Τζιώρτζια Λοϊζίδου;CY000;Λευκωσία;CY;1100
438;bdb0b1b1-a8b5-451f-9e1c-1a731c87ec25;CY;;ABOVE_THE_THRESHOLD;WORKS;OPEN;;45200000;45200000;CY00;2009;EN,EL;;;;2009/02/05;2008/08/29;;;;;30;900;no;no;no;;;;no;yes;yes;;15000000;EUR;;;15000000;16465000;EUR;;;16465000;;;;;;;;;1;2;2008-01-01;2008-01-01;2009-01-01;2009-01-01;;;100;100;100;;100;;;0;100;100;100;81.8182;;;;;;;100;;;0;;;100;100;0;100;0;100;100;0;1;PUBLIC_BODY;ELECTRICITY,OTHER,GAS_AND_HEAT_PRODUCTION;EU_body_70e04a081f1c248c6ca192dcf306e0223f1cc022131a9fb23fc2f6d10cf1b1b1;Electricity Authority of Cyprus;;Nicosia;CY;1399;1;;;PREAWARDED;;;;;;;;;;;;;;;;;;1;yes;;;;;;;;1;EU_body_22013bf778df2d1a1c28facf267c6871e1b9f4f45766f00dcd172a5114cdca5f;Κοινοπραξία A. Panayides Contracting Public Limited και Loizos Iordanou Constructions Limited;;Λευκωσία;CY;1686
439;1cf98875-a4a2-42a9-b832-b995c6df96c9;CY;;ABOVE_THE_THRESHOLD;SERVICES;OPEN;;79400000;79400000;CY;2009;EL;;;;;2009/12/07;;;;;60;1800;yes;no;no;;;;no;yes;yes;;200000;EUR;;;200000;;;;;;;;;;;;;;1;1;2009-01-01;2009-01-01;;;;;100;50;100;;;;;0;100;100;0;;;;;;;;;;;0;;;;100;0;100;0;;100;;1;NATIONAL_AUTHORITY;GENERAL_PUBLIC_SERVICES;EU_body_40b3db3f2df9adc972bc6f57bb57bb1f1ca9c6c9e419c355977ec6471482905b;Τμήμα Εργασίας, Ενδιάμεσος Φορέας ΙΙ, Υπουργείο Εργασίας και Κοινωνικών Ασφαλίσεων;;Λευκωσία;CY;1480;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
440;d46e6664-b371-4251-b954-064840c9c60d;CY;;BELOW_THE_THRESHOLD;SERVICES;OPEN;;50421000;50421000;;2009;;;;;2009/07/01;;;;;;;;no;no;no;;;;no;yes;yes;;230000;EUR;;;230000;262000;EUR;;;262000;;;;;;1;;;1;1;;;2009-01-01;2009-01-01;;;0;100;100;100;100;;;0;100;100;;;;;;;;;100;;;0;;;0;;;;;100;;0;1;PUBLIC_BODY;;EU_body_3467b1c03f512b836fcf204b4e2b2c26c4ea778480d370095138c7a62ae2b3d5;Τμήμα Ηλεκτρομηχανολογικών Υπηρεσιών;;Λευκωσία;CY;1426;1;;;PREAWARDED;;;;;;;;;;;;;;;;;;1;yes;;;;;;;;1;EU_body_cfd9704f91072d3e76a85dc245636b7b0fb88e7299f9b0039c20bb8f849d4a7f;X. Lyssiotis Trading Corporation Ltd.;CY000;Λευκωσία;CY;1060
441;9a1363ee-6dc2-4329-bf4a-dbb61bc50b29;CY;;ABOVE_THE_THRESHOLD;SERVICES;OPEN;;72224000;72224000;CY000;2009;EL;;;;2010/04/30;2009/11/13;;;;;39;1170;yes;no;no;;;;no;yes;yes;;198900;EUR;;;198900;155900;EUR;;;155900;;;;;;5;;;1;2;2009-01-01;2009-01-01;2010-01-01;2010-01-01;;;100;50;100;;100;;;0;100;100;0;66.6667;;;;;;;100;;;0;;;100;100;100;100;0;100;100;0;1;NATIONAL_AUTHORITY;GENERAL_PUBLIC_SERVICES,EDUCATION;EU_body_0e889c0cd7336d00252542e80f320894ec3685ad453f784dc56868ba0f690e96;Τμήμα Δημόσιας Διοίκησης και Προσωπικού;;Λευκωσία;CY;1443;1;;;PREAWARDED;;;;;;;;;;;;;;;;;;1;yes;;;;;;;;1;EU_body_48b88a41f0bbb9f66946044dd72c71ed7db2a776ffd52f001327bd4bf769bc36;Κοινοπραξία ICAP Group AE + ITMC AE;CY000;Λευκωσία;CY;1075
442;0fabe67c-ace8-4b85-a161-950e5e0b4de3;CY;;;SERVICES;OPEN;;85200000;85200000;CY000;2009;;;;;2009/09/25;;;;;;;;no;no;no;;;;no;yes;yes;;1391304.35;EUR;;;1391304.35;;;;;;;;;;;1;;;1;1;;;2009-01-01;2009-01-01;;;0;100;100;100;100;;;0;100;100;;;;;;;;;100;;;0;;;100;;;;;100;;0;1;NATIONAL_AUTHORITY;GENERAL_PUBLIC_SERVICES;EU_body_0cf07c7f907dec57175b8f6fc6d3052ec35a3c0b70bc07ea6e817e30b72176c3;Κτηνιατρικές Υπηρεσίες;;Λευκωσία;CY;1417;1;;;PREAWARDED;;;;;;;;;;;;;;;;;;1;yes;;;;;;;;1;EU_body_99e34df4e017fddd61d1aaaaa4a63f976d531179bcf73420b8bfd4e3f9433a75;Κωνσταντίνος Κωνσταντίου;;Λεμεσός;CY;
443;60c4eb7a-e86d-439e-a781-7b9dcc890c33;CY;;;SERVICES;OPEN;;80521000;80521000;CY000;2009;EL;;;;2010/06/01;2009/11/10;;;;;48;1440;yes;no;no;;;;no;yes;yes;;75000;EUR;;;75000;106200;EUR;;;106200;;;;;;1;;;1;2;2009-01-01;2009-01-01;2010-01-01;2010-01-01;;;100;50;100;;100;;;0;100;100;0;83.3333;;;;;;;100;;;0;;;100;100;;100;0;100;100;0;1;PUBLIC_BODY;OTHER;EU_body_e4f006aa6f24256c670a80969155445812a72278acc91c63698c3d7abd3e700d;Αρχή Ανάπτυξης Ανθρώπινου Δυναμικού Κύπρου;CY000;Λευκωσία;CY;2025;1;;;PREAWARDED;;;;;;;;;;;;;;;;;;1;yes;;;;;;;;1;EU_body_63ec424741dbeb623638ddea2ebfe870834c7ee706c52eb2550cd522176a9f88;MMC Management Center Ltd;CY000;Λευκωσία;CY;1055
444;192c9c62-826a-4434-ba40-2b1a53daec49;CY;;BELOW_THE_THRESHOLD;WORKS;OPEN;;45351000;45351000;CY000;2009;EL,EN;;;;;2009/09/21;;;;;10;300;yes;no;no;;;;no;yes;yes;;613000;EUR;;;613000;613000;EUR;;;613000;;;;;;1;;;1;2;2009-01-01;2009-01-01;2010-01-01;2010-01-01;;;100;100;100;;100;;;0;100;100;100;83.3333;;;;;;;100;;;0;;;100;100;;100;0;100;100;0;1;PUBLIC_BODY;EDUCATION;EU_body_3e3778f3a4c59b0950ccfe8a34d53ae2ef2fff2ecad0d602ad58ba84caa66ddc;Τεχνολογικό Πανεπιστήμιο Κύπρου;CY000;Λεμεσός;CY;3036;1;;;PREAWARDED;;;;;;;;;;;;;;;;;;1;yes;;;;;;;;1;EU_body_e42a223454383e4d6998b12bad6c0e72754e2033e6d619f10ccd2f1c23be4855;Telmen LTD;CY000;Λευκωσία;CY;1071
445;b52b8f02-3906-4f8d-84ca-9898982723dd;CY;;BELOW_THE_THRESHOLD;SERVICES;OPEN;;73210000;73210000;CY000;2009;;;;;2009/06/23;;;;;;;;no;no;no;;;;no;yes;no;;100000;EUR;;;100000;88140;EUR;;;88140;;;;;;1;;;1;1;;;2009-01-01;2009-01-01;;;0;100;100;100;100;;;0;0;100;;;;;;;;;100;;;0;;;100;;;;;100;;0;1;PUBLIC_BODY;GENERAL_PUBLIC_SERVICES;EU_body_e9dd14d8b0f1b397cfd68d9417b2f368ec3677591187f3cb0dd8242aee295210;Γραφείο Επιτρόπου Ρυθμίσεως Ηλεκτρονικών Επικοινωνιών και Ταχυδρομείων (ΓΕΡΗΕΤ);CY000;Λευκωσία;CY;1101;1;;;PREAWARDED;;;;;;;;;;;;;;;;;;1;yes;;;;;;;;1;EU_body_b36d7e83e412a74930cf3fef2ad777374ef15ade9736e1ce0f98d999bd6664bd;Δικηγόρος Γιώργος Μεταξάς, συναίτερος στο Δικηγορικό γραφείο Oswell & Vahida;BE100;Βρυξέλλες;BE;1180
