tender_row_nr;tender_id;tender_country;tender_title;tender_size;tender_supplyType;tender_procedureType;tender_nationalProcedureType;tender_mainCpv;tender_cpvs;tender_addressOfImplementation_nuts;tender_year;tender_eligibleBidLanguages;tender_npwp_reasons;tender_awardDeadline;tender_contractSignatureDate;tender_awardDecisionDate;tender_bidDeadline;tender_cancellationDate;tender_estimatedStartDate;tender_estimatedCompletionDate;tender_estimatedDurationInYears;tender_estimatedDurationInMonths;tender_estimatedDurationInDays;tender_isEUFunded;tender_isDps;tender_isElectronicAuction;tender_isAwarded;tender_isCentralProcurement;tender_isJointProcurement;tender_isOnBehalfOf;tender_isFrameworkAgreement;tender_isCoveredByGpa;tender_hasLots;tender_estimatedPrice;tender_estimatedPrice_currency;tender_estimatedPrice_minNetAmount;tender_estimatedPrice_maxNetAmount;tender_estimatedPrice_EUR;tender_finalPrice;tender_finalPrice_currency;tender_finalPrice_minNetAmount;tender_finalPrice_maxNetAmount;tender_finalPrice_EUR;tender_description_length;tender_personalRequirements_length;tender_economicRequirements_length;tender_technicalRequirements_length;tender_documents_count;tender_awardCriteria_count;tender_corrections_count;tender_onBehalfOf_count;tender_lots_count;tender_publications_count;tender_publications_firstCallForTenderDate;tender_publications_lastCallForTenderDate;tender_publications_firstdContractAwardDate;tender_publications_lastContractAwardDate;tender_publications_lastContractAwardUrl;tender_indicator_INTEGRITY_SINGLE_BID;tender_indicator_INTEGRITY_CALL_FOR_TENDER_PUBLICATION;tender_indicator_INTEGRITY_ADVERTISEMENT_PERIOD;tender_indicator_INTEGRITY_PROCEDURE_TYPE;tender_indicator_INTEGRITY_DECISION_PERIOD;tender_indicator_INTEGRITY_TAX_HAVEN;tender_indicator_INTEGRITY_NEW_COMPANY;tender_indicator_ADMINISTRATIVE_CENTRALIZED_PROCUREMENT;tender_indicator_ADMINISTRATIVE_ELECTRONIC_AUCTION;tender_indicator_ADMINISTRATIVE_COVERED_BY_GPA;tender_indicator_ADMINISTRATIVE_FRAMEWORK_AGREEMENT;tender_indicator_ADMINISTRATIVE_ENGLISH_AS_FOREIGN_LANGUAGE;tender_indicator_ADMINISTRATIVE_NOTICE_AND_AWARD_DISCREPANCIES;tender_indicator_TRANSPARENCY_NUMBER_OF_KEY_MISSING_FIELDS;tender_indicator_TRANSPARENCY_AWARD_DATE_MISSING;tender_indicator_TRANSPARENCY_BUYER_NAME_MISSING;tender_indicator_TRANSPARENCY_PROC_METHOD_MISSING;tender_indicator_TRANSPARENCY_BUYER_LOC_MISSING;tender_indicator_TRANSPARENCY_BIDDER_ID_MISSING;tender_indicator_TRANSPARENCY_BIDDER_NAME_MISSING;tender_indicator_TRANSPARENCY_MARKET_MISSING;tender_indicator_TRANSPARENCY_TITLE_MISSING;tender_indicator_TRANSPARENCY_VALUE_MISSING;tender_indicator_TRANSPARENCY_YEAR_MISSING;tender_indicator_INTEGRITY_WINNER_CA_SHARE;tender_indicator_TRANSPARENCY_MISSING_ADDRESS_OF_IMPLEMENTATION_NUTS;tender_indicator_TRANSPARENCY_MISSING_ELIGIBLE_BID_LANGUAGES;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_AWARD_CRITERIA;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_CPVS;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_DURATION_INFO;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_FUNDINGS_INFO;tender_indicator_TRANSPARENCY_MISSING_SELECTION_METHOD;tender_indicator_TRANSPARENCY_MISSING_SUBCONTRACTED_INFO;buyer_row_nr;buyer_buyerType;buyer_mainActivities;buyer_id;buyer_name;buyer_nuts;buyer_city;buyer_country;buyer_postcode;lot_row_nr;lot_title;lot_selectionMethod;lot_status;lot_contractSignatureDate;lot_cancellationDate;lot_isAwarded;lot_estimatedPrice;lot_estimatedPrice_currency;lot_estimatedPrice_minNetAmount;lot_estimatedPrice_maxNetAmount;lot_estimatedPrice_EUR;lot_lotNumber;lot_bidsCount;lot_validBidsCount;lot_smeBidsCount;lot_electronicBidsCount;lot_nonEuMemberStatesCompaniesBidsCount;lot_otherEuMemberStatesCompaniesBidsCount;lot_foreignCompaniesBidsCount;lot_description_length;bid_row_nr;bid_isWinning;bid_isSubcontracted;bid_isConsortium;bid_price;bid_price_currency;bid_price_minNetAmount;bid_price_maxNetAmount;bid_price_EUR;bidder_row_nr;bidder_id;bidder_name;bidder_nuts;bidder_city;bidder_country;bidder_postcode
419;a93c4c35-d395-498e-8548-32778e5984df;CY;Προμήθεια υλικού υποθεμελιου (crusher run b) για τις ανάγκες της Επαρχιακής Διοίκησης Αμμοχώστου.;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;pt_open;44113000;44113000;;2010;;;;;;;;;;;;;no;no;no;;;;no;no;yes;;;;;;;353400;EUR;;;353400;98;;;;;1;;;1;1;;;2011-03-10;2011-03-10;http://ted.europa.eu/udl?uri=TED:NOTICE:078083-2011:TEXT:EN:HTML;0;0;100;100;100;100;;;0;100;0;;;;;;;;;100;;;100;;;0;;;;;100;;100;1;NATIONAL_AUTHORITY;OTHER;EU_body_0243fc1fac853170123097bfff7b540716d16ecab455f47b33801f78f5ef6acc;Επαρχιακή Διοίκηση Αμμοχώστου;CY000;Λάρνακα;CY;6042;1;Προμήθεια υλικού υποθεμελιου(rusher run) για τις ανάγκες της Επαρχιακής Διοίκησης Αμμοχώστου.;;AWARDED;;;;360000;EUR;;;360000;;1;;;;;;;;1;yes;no;;353400;EUR;;;353400;1;EU_body_d819ff2c65841fffe16cd8678b8e9d165822b6ab42accb24c89e7c39436309a5;Α/φοι Α και Π. Μουζούρη (Εργοληπική) ΛΤΔ;CY000;Ξυλοφάγου;CY;7520
420;474fe569-1bde-4f3a-bd85-a8ffc5bd984f;CY;Κατεψυγμενων κρεατων: αρνιά(1) – βοδινά(2) – ψάρια(3).;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;pt_open;15115100;15115100,15111100,15200000;;2010;;;;;;;;;;;;;no;no;no;;;;no;no;yes;;;;;;;164135;EUR;;;164135;101;;;;;1;;;3;2;;;2011-01-06;2011-01-06;http://ted.europa.eu/udl?uri=TED:NOTICE:003370-2011:TEXT:EN:HTML;66.6667;0;100;100;100;100;;;0;100;0;;;;;;;;;100;;;100;;;0;;;;;100;;100;1;NATIONAL_AUTHORITY;;EU_body_e9cb44237b28c885e995110e27b8e5ea0b03130ca212e0cb623262dd0d88644e;Τμήμα Φυλακών;;Λευκωσία;CY;1702;1;Αρνιά (1).;;AWARDED;;;;;;;;;;2;;;;;;;;1;yes;no;;71100;EUR;;;71100;1;EU_body_58fd5a06a36e7be3d2bf1c0a4f42d6e0da038bda488e8c7c3df820d655941026;Α.Μιντίκκις Φάρμ Λτδ;;ΛΕΥΚΩΣΙΑ;CY;1687
420;474fe569-1bde-4f3a-bd85-a8ffc5bd984f;CY;Κατεψυγμενων κρεατων: αρνιά(1) – βοδινά(2) – ψάρια(3).;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;pt_open;15115100;15115100,15111100,15200000;;2010;;;;;;;;;;;;;no;no;no;;;;no;no;yes;;;;;;;164135;EUR;;;164135;101;;;;;1;;;3;2;;;2011-01-06;2011-01-06;http://ted.europa.eu/udl?uri=TED:NOTICE:003370-2011:TEXT:EN:HTML;66.6667;0;100;100;100;100;;;0;100;0;;;;;;;;;100;;;100;;;0;;;;;100;;100;1;NATIONAL_AUTHORITY;;EU_body_e9cb44237b28c885e995110e27b8e5ea0b03130ca212e0cb623262dd0d88644e;Τμήμα Φυλακών;;Λευκωσία;CY;1702;2;Βοδινά (2).;;AWARDED;;;;;;;;;;2;;;;;;;;1;yes;no;;34050;EUR;;;34050;1;EU_body_7aaf86c487dbb1da7bc26a493f1a1789457bef166ca95d148ca9f8ec2c8bf6f5;Κρεαταγορα Χριστος Δ. Κασαπης και Υιος ΛΤΔ;;;CY;
420;474fe569-1bde-4f3a-bd85-a8ffc5bd984f;CY;Κατεψυγμενων κρεατων: αρνιά(1) – βοδινά(2) – ψάρια(3).;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;pt_open;15115100;15115100,15111100,15200000;;2010;;;;;;;;;;;;;no;no;no;;;;no;no;yes;;;;;;;164135;EUR;;;164135;101;;;;;1;;;3;2;;;2011-01-06;2011-01-06;http://ted.europa.eu/udl?uri=TED:NOTICE:003370-2011:TEXT:EN:HTML;66.6667;0;100;100;100;100;;;0;100;0;;;;;;;;;100;;;100;;;0;;;;;100;;100;1;NATIONAL_AUTHORITY;;EU_body_e9cb44237b28c885e995110e27b8e5ea0b03130ca212e0cb623262dd0d88644e;Τμήμα Φυλακών;;Λευκωσία;CY;1702;3;Ψάρια (3).;;AWARDED;;;;;;;;;;1;;;;;;;;1;yes;no;;58985;EUR;;;58985;1;EU_body_58fd5a06a36e7be3d2bf1c0a4f42d6e0da038bda488e8c7c3df820d655941026;Α.Μιντίκκις Φάρμ Λτδ;;ΛΕΥΚΩΣΙΑ;CY;1687
421;0e1fd51b-369c-46f9-aa8d-015d44b2e33e;CY;Προσφορά για την προμήθεια φαρμάκων κατά των λοιμώξεων συστηματικής χρήσης 172/2010.;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;pt_open;33651000;33651000;;2010;;;;;;;;;;;;;no;no;no;;;;no;no;yes;;;;;;;225654;EUR;;;225654;58;;;;;1;;;5;2;;;2011-03-17;2011-03-17;http://ted.europa.eu/udl?uri=TED:NOTICE:086102-2011:TEXT:EN:HTML;60;0;100;100;100;100;;;0;100;0;;;;;;;;;100;;;100;;;0;;;;;100;;100;1;NATIONAL_AUTHORITY;HEALTH;EU_body_eecca7f53ecab7a04d70e02c89027641113a5026ae3767c4614d0d748b134c8f;Φαρμακευτικές Υπηρεσίες;;Λευκωσία;CY;1475;1;172/2010 Είδος 1;;AWARDED;;;;23400;EUR;;;23400;;3;;;;;;;;1;yes;no;;21710;EUR;;;21710;1;EU_body_71ec7eeb71be195b1a0528807f828489a1e987debb427e2882508e548619560d;Pharmaceutical Trading Co Ltd;CY000;Larnaca;CY;6025
421;0e1fd51b-369c-46f9-aa8d-015d44b2e33e;CY;Προσφορά για την προμήθεια φαρμάκων κατά των λοιμώξεων συστηματικής χρήσης 172/2010.;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;pt_open;33651000;33651000;;2010;;;;;;;;;;;;;no;no;no;;;;no;no;yes;;;;;;;225654;EUR;;;225654;58;;;;;1;;;5;2;;;2011-03-17;2011-03-17;http://ted.europa.eu/udl?uri=TED:NOTICE:086102-2011:TEXT:EN:HTML;60;0;100;100;100;100;;;0;100;0;;;;;;;;;100;;;100;;;0;;;;;100;;100;1;NATIONAL_AUTHORITY;HEALTH;EU_body_eecca7f53ecab7a04d70e02c89027641113a5026ae3767c4614d0d748b134c8f;Φαρμακευτικές Υπηρεσίες;;Λευκωσία;CY;1475;2;172/2010 είδη 2 και 3;;AWARDED;;;;29900;EUR;;;29900;;3;;;;;;;;1;yes;no;;26208;EUR;;;26208;1;EU_body_2613abcaa2da3d411fc375641aba0867a8fe426ff0089ff227c3cbd4682a2a67;Remedica Ltd;CY;Limassol;CY;3508
421;0e1fd51b-369c-46f9-aa8d-015d44b2e33e;CY;Προσφορά για την προμήθεια φαρμάκων κατά των λοιμώξεων συστηματικής χρήσης 172/2010.;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;pt_open;33651000;33651000;;2010;;;;;;;;;;;;;no;no;no;;;;no;no;yes;;;;;;;225654;EUR;;;225654;58;;;;;1;;;5;2;;;2011-03-17;2011-03-17;http://ted.europa.eu/udl?uri=TED:NOTICE:086102-2011:TEXT:EN:HTML;60;0;100;100;100;100;;;0;100;0;;;;;;;;;100;;;100;;;0;;;;;100;;100;1;NATIONAL_AUTHORITY;HEALTH;EU_body_eecca7f53ecab7a04d70e02c89027641113a5026ae3767c4614d0d748b134c8f;Φαρμακευτικές Υπηρεσίες;;Λευκωσία;CY;1475;3;172/2010 Είδος 4;;AWARDED;;;;12018.5;EUR;;;12018.5;;1;;;;;;;;1;yes;no;;6987.5;EUR;;;6987.5;1;EU_body_e6cbe7ced734fabfac546e922d64cfa17897e2ad920e3b79018083bf5a68a2e4;Medochemie Ltd;CY;Λεμεσός;CY;3011
421;0e1fd51b-369c-46f9-aa8d-015d44b2e33e;CY;Προσφορά για την προμήθεια φαρμάκων κατά των λοιμώξεων συστηματικής χρήσης 172/2010.;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;pt_open;33651000;33651000;;2010;;;;;;;;;;;;;no;no;no;;;;no;no;yes;;;;;;;225654;EUR;;;225654;58;;;;;1;;;5;2;;;2011-03-17;2011-03-17;http://ted.europa.eu/udl?uri=TED:NOTICE:086102-2011:TEXT:EN:HTML;60;0;100;100;100;100;;;0;100;0;;;;;;;;;100;;;100;;;0;;;;;100;;100;1;NATIONAL_AUTHORITY;HEALTH;EU_body_eecca7f53ecab7a04d70e02c89027641113a5026ae3767c4614d0d748b134c8f;Φαρμακευτικές Υπηρεσίες;;Λευκωσία;CY;1475;4;172/2010 είδος 5;;AWARDED;;;;47268;EUR;;;47268;;1;;;;;;;;1;yes;no;;44323.5;EUR;;;44323.5;1;EU_body_5186737fcff93607c63c0b3ee6bcbe2d47bd542e38585fe3565f6a743dbf11de;Varnavas Hadjipanayis Ltd;CY000;Nicosia;CY;1060
421;0e1fd51b-369c-46f9-aa8d-015d44b2e33e;CY;Προσφορά για την προμήθεια φαρμάκων κατά των λοιμώξεων συστηματικής χρήσης 172/2010.;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;pt_open;33651000;33651000;;2010;;;;;;;;;;;;;no;no;no;;;;no;no;yes;;;;;;;225654;EUR;;;225654;58;;;;;1;;;5;2;;;2011-03-17;2011-03-17;http://ted.europa.eu/udl?uri=TED:NOTICE:086102-2011:TEXT:EN:HTML;60;0;100;100;100;100;;;0;100;0;;;;;;;;;100;;;100;;;0;;;;;100;;100;1;NATIONAL_AUTHORITY;HEALTH;EU_body_eecca7f53ecab7a04d70e02c89027641113a5026ae3767c4614d0d748b134c8f;Φαρμακευτικές Υπηρεσίες;;Λευκωσία;CY;1475;5;172/2010 Είδος 6;;AWARDED;;;;142350;EUR;;;142350;;2;;;;;;;;1;yes;no;;126425;EUR;;;126425;1;EU_body_2a3ca75e0e8764a1ce6af7e68242e8c91f7ee72ce492dbc2df58a1233a6629ff;Medilink Pharmaceuticals LTD;;;CY;
422;037978ab-7386-4458-a575-5d0c47574e42;CY;ΔΟ 68/2010 προμήθεια επτά (7) οχημάτων μεταφοράς κρατουμένων, καθώς επίσης και η εκπαίδευση στη χρήση και στη συντήρηση.;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;pt_open;34114210;34114210;;2010;;;;;;;;;;;;;yes;no;no;;;;no;no;yes;;;;;;;220220;EUR;;;220220;109;;;;;1;;;1;2;;;2011-02-16;2011-02-16;http://ted.europa.eu/udl?uri=TED:NOTICE:052217-2011:TEXT:EN:HTML;100;0;100;100;100;100;;;0;100;0;;;;;;;;;100;;;100;;;0;;;;;100;;100;1;NATIONAL_AUTHORITY;PUBLIC_ORDER_AND_SAFETY,OTHER;EU_body_97c8b3cec3dd9602bd08132789edd4c0121f033a8f9d8097d2366ab8d1457ce6;Αστυνομία Κύπρου;CY;Λευκωσία;CY;1478;1;Σύμβαση δημοσίου αρ. ΔΟ 68/2010 για την προμήθεια επτά (7) οχημάτων μεταφοράς κρατουμένων, κάθως επίσης και η εκπαίδευση στη χρήση και στη συντήρηση.;;AWARDED;;;;280000;EUR;;;280000;1;2;;;;;;;;1;yes;no;;220220;EUR;;;220220;1;EU_body_46200792759478eabc8a63b1b02ca1cdacca90b5a64deea384cb56cf3d30fe8e;MICHAELS AUTOMOTIVE LTD;CY000;Λευκωσία;CY;2409
423;e7970e6c-1d43-482c-a9ae-5fd61d201788;CY;"Προσφορά για την Προμήθεια Ανασυνδυασμένου Παράγοντα Πήξης VIII ""Kogenate"" 90/2010.";ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;pt_open;33621200;33621200;;2010;;;;;;;;;;;;;no;no;no;;;;no;no;yes;;;;;;;1047496.65;EUR;;;1047496.65;58;;;;;1;;;1;2;;;2011-01-05;2011-01-05;http://ted.europa.eu/udl?uri=TED:NOTICE:002001-2011:TEXT:EN:HTML;0;0;100;100;100;100;;;0;100;0;;;;;;;;;100;;;100;;;0;;;;;100;;100;1;NATIONAL_AUTHORITY;HEALTH;EU_body_eecca7f53ecab7a04d70e02c89027641113a5026ae3767c4614d0d748b134c8f;Φαρμακευτικές Υπηρεσίες;;Λευκωσία;CY;1475;1;90/2010 Είδος 1;;AWARDED;;;;1100000;EUR;;;1100000;;1;;;;;;;;1;yes;no;;1047496.62;EUR;;;1047496.62;1;EU_body_1391ee9df0f052edcee20e8ea73d40a777c8cbbbe4c0d2072313df54e6aa1452;Novagem Ltd;CY;ΛΕΥΚΩΣΙΑ;CY;2234
424;f5346c97-e74f-4210-96d3-13aa99af78d1;CY;Παροχή υπηρεσιών έρευνας για τους σκοπούς της διεθνούς έρευνας PIAAC-ΚΕΕΑ 03/10.;ABOVE_THE_THRESHOLD;SERVICES;OPEN;pt_open;73110000;73110000;;2010;;;;;;;;;;;;;yes;no;no;;;;no;no;yes;;;;;;;585000;EUR;;;585000;755;;;;;2;;;1;2;;;2011-04-27;2011-04-27;http://ted.europa.eu/udl?uri=TED:NOTICE:132906-2011:TEXT:EN:HTML;100;0;100;100;100;100;;;0;100;0;;;;;;;;;100;;;100;;;0;;;;;100;;100;1;NATIONAL_AUTHORITY;EDUCATION,OTHER,GENERAL_PUBLIC_SERVICES,RECREATION_CULTURE_AND_RELIGION;EU_body_a62c9695025def47dacee9c0e9f2432bbfb405ad43769bd98612684e4caa97d2;Υπουργείο Παιδείας και Πολιτισμού;;Λευκωσία;CY;1434;1;Παροχή υπηρεσιών για τους σκοπούς της διεθνούς έρευνας PIAAC.;;AWARDED;;;;600000;EUR;;;600000;;2;;;;;;;;1;yes;no;;585000;EUR;;;585000;1;EU_body_095f32ad5f1d6c43662dff084dd378cb207fc067563776cd49f48d8e6e8b4721;Marketway Ltd;CY000;Λευκωσία;CY;1077
425;68c342cf-28c7-4924-ace9-08e795c6ace9;CY;Προμήθεια έτοιμου σκυροδέματος σε διάφορες περιοχές της Επαρχίας Λεμεσού - Ε.ΛΕΜ.ΕΕ.27/2010.;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;pt_open;44114100;44114100;;2010;;;;;;;;;;;;;no;no;no;;;;no;no;yes;;;;;;;888337.5;EUR;;;888337.5;86;;;;;1;;;2;2;;;2011-01-28;2011-01-28;http://ted.europa.eu/udl?uri=TED:NOTICE:029524-2011:TEXT:EN:HTML;100;0;100;100;100;100;;;0;100;0;;;;;;;;;100;;;100;;;0;;;;;100;;100;1;NATIONAL_AUTHORITY;GENERAL_PUBLIC_SERVICES;EU_body_3c8627adf97a3bc15c1bee2a25467bd0c8f29edf6cd13e2678cc71bede5c7dd4;Επαρχιακή Διοίκηση Λεμεσού;CY;Λεμεσός;CY;3040;1;;;AWARDED;;;;561250;EUR;;;561250;;4;;;;;;;;1;yes;no;;534000;EUR;;;534000;1;EU_body_c900b7f1ae01e28818b1340a1c379254dabea1dd9a80941cb7403074b77db9b3;Κ. Κυθραιώτης Σκυρόδεμα ΛΤΔ;;;CY;
425;68c342cf-28c7-4924-ace9-08e795c6ace9;CY;Προμήθεια έτοιμου σκυροδέματος σε διάφορες περιοχές της Επαρχίας Λεμεσού - Ε.ΛΕΜ.ΕΕ.27/2010.;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;pt_open;44114100;44114100;;2010;;;;;;;;;;;;;no;no;no;;;;no;no;yes;;;;;;;888337.5;EUR;;;888337.5;86;;;;;1;;;2;2;;;2011-01-28;2011-01-28;http://ted.europa.eu/udl?uri=TED:NOTICE:029524-2011:TEXT:EN:HTML;100;0;100;100;100;100;;;0;100;0;;;;;;;;;100;;;100;;;0;;;;;100;;100;1;NATIONAL_AUTHORITY;GENERAL_PUBLIC_SERVICES;EU_body_3c8627adf97a3bc15c1bee2a25467bd0c8f29edf6cd13e2678cc71bede5c7dd4;Επαρχιακή Διοίκηση Λεμεσού;CY;Λεμεσός;CY;3040;2;;;AWARDED;;;;358000;EUR;;;358000;;4;;;;;;;;1;yes;no;;354337.5;EUR;;;354337.5;1;EU_body_942b1b7c3d38581c38ce161cae3932bbe8e007ad4c06a6d4db0904ab2a6e1b05;Ματθαίος Ιωάννου Έτοιμο Μπετόν ΛΤΔ;CY000;Λεμεσός;CY;4150
426;71312748-d962-435b-b3fc-2b5642b05d4f;CY;"Προσφορά για την προμήθεια παραγόντων πήξης VIII ""Refacto"" και ""Haemate P"" 160/2010.";ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;pt_open;33621200;33621200;;2010;;;;;;;;;;;;;no;no;no;;;;no;no;yes;;;;;;;624000;EUR;;;624000;58;;;;;1;;;2;2;;;2011-03-01;2011-03-01;http://ted.europa.eu/udl?uri=TED:NOTICE:066243-2011:TEXT:EN:HTML;0;0;100;100;100;100;;;0;100;0;;;;;;;;;100;;;100;;;0;;;;;100;;100;1;NATIONAL_AUTHORITY;HEALTH;EU_body_eecca7f53ecab7a04d70e02c89027641113a5026ae3767c4614d0d748b134c8f;Φαρμακευτικές Υπηρεσίες;;Λευκωσία;CY;1475;1;160/2010 Είδος 1;;AWARDED;;;;452400;EUR;;;452400;;1;;;;;;;;1;yes;no;;452400;EUR;;;452400;1;EU_body_3180755a7ca4debeeb1674dcccc5fbabe817781b8fd2f6878885fc8cabae91ce;Phadisco LTD;CY;ΛΕΥΚΩΣΙΑ;CY;CY2234 ΛΑΤΣΙΑ
426;71312748-d962-435b-b3fc-2b5642b05d4f;CY;"Προσφορά για την προμήθεια παραγόντων πήξης VIII ""Refacto"" και ""Haemate P"" 160/2010.";ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;pt_open;33621200;33621200;;2010;;;;;;;;;;;;;no;no;no;;;;no;no;yes;;;;;;;624000;EUR;;;624000;58;;;;;1;;;2;2;;;2011-03-01;2011-03-01;http://ted.europa.eu/udl?uri=TED:NOTICE:066243-2011:TEXT:EN:HTML;0;0;100;100;100;100;;;0;100;0;;;;;;;;;100;;;100;;;0;;;;;100;;100;1;NATIONAL_AUTHORITY;HEALTH;EU_body_eecca7f53ecab7a04d70e02c89027641113a5026ae3767c4614d0d748b134c8f;Φαρμακευτικές Υπηρεσίες;;Λευκωσία;CY;1475;2;160/2010 Είδος 2;;AWARDED;;;;171600;EUR;;;171600;;1;;;;;;;;1;yes;no;;171600;EUR;;;171600;1;EU_body_4938cb11d74249b5a460f17596a0b3983d53dad31e0d752de95b0a8dd6c06284;Άκης Παναγιώτου κ Υιός ΛΤΔ;;Λευκωσία;CY;1522
427;1efbc370-182c-4537-8f85-2bee5500311f;CY;;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;;33652100;33652100;CY000;2010;EL;;;;2010/11/12;2010/09/17;;;;;24;720;no;no;no;;;;no;no;yes;;385008;EUR;;;385008;411840;EUR;;;411840;;;;;;1;;;1;2;2010-01-01;2010-01-01;2010-01-01;2010-01-01;;0;100;100;100;;100;;;0;100;0;0;83.3333;;;;;;;100;;;100;;;100;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;HEALTH;EU_body_e6c20093b8aa3ea524a224888c86f2c0d3ec1e9eb2295806efd19649f698f3b4;Φαρμακευτικές Υπηρεσίες;CY000;Λευκωσία;CY;2101;1;;;AWARDED;;;;;;;;;;1;;;;;;;;1;yes;no;;411840;EUR;;;411840;1;EU_body_c18d5530a50635856e8839bfa8f6a78f8a83cf9be61775e180f411ac0795849d;Phadisco LTD;CY000;Λευκωσία;CY;2234
428;3fe091e6-16da-42b6-abb2-26e22e2d7288;CY;;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;;33190000;33190000;CY000;2010;EL;;;;;2010/09/03;;;;;;;no;no;no;;;;no;no;no;;135000;EUR;;;135000;;;;;;;;;;;1;;;1;1;2010-01-01;2010-01-01;;;;;100;100;100;;;;;0;0;0;0;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;GENERAL_PUBLIC_SERVICES,HEALTH;EU_body_b1e3b6aa29a4cf04c427a213edc2f35487b089191e6ef82b1b3351e402374366;Ιατρικές Υπηρεσίες και Υπηρεσίες Δημόσιας Υγείας;;Λευκωσία;CY;1449;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
429;38426fc6-10de-439a-82b1-4d4a03f85771;CY;;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;;33140000;33140000;CY000;2010;EL;;;;;2010/10/29;;;;;36;1080;no;no;no;;;;no;no;no;;1200000;EUR;;;1200000;;;;;;;;;;;1;;;1;2;2010-01-01;2010-01-01;;;;;100;50;100;;;;;0;0;0;0;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;GENERAL_PUBLIC_SERVICES,HEALTH;EU_body_b1e3b6aa29a4cf04c427a213edc2f35487b089191e6ef82b1b3351e402374366;Ιατρικές Υπηρεσίες και Υπηρεσίες Δημόσιας Υγείας;;Λευκωσία;CY;1449;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
430;6b8a4a43-2635-4ac9-afb2-9fbc425f3b57;CY;;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;;34144210;34144210;CY000;2010;EL,EN;;;;;2010/06/25;;;;;12;360;no;no;no;;;;no;no;yes;;434000;EUR;;;434000;;;;;;;;;;;1;;;1;1;2010-01-01;2010-01-01;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;PUBLIC_ORDER_AND_SAFETY;EU_body_1b20c461d19ca2be6060d5461756f3387dd16ef62b6c1f3dc3615b5284ccb830;Πυροσβεστική Υπηρεσία Κύπρου;CY000;Λευκωσία;CY;2320;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
431;2d42a983-3842-4142-ba9b-b2fdf289f1fa;CY;;ABOVE_THE_THRESHOLD;SERVICES;OPEN;;79341400;79341400,79341000,79341200;CY000;2010;EL,EN;;;;;2010/06/23;;;;;5;150;no;no;no;;;;no;no;yes;;1357773.25;EUR;;;1357773.25;;;;;;;;;;;;;;1;1;2010-01-01;2010-01-01;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;0;100;0;;100;;1;PUBLIC_BODY;GENERAL_PUBLIC_SERVICES;EU_body_f3adf823196731b4145abed754aea93ba18a316f2901205fd3570043b47b7b54;Κυπριακός Οργανισμός Τουρισμού;;Λευκωσία;CY;1390;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
432;9d3286e7-677a-4924-8a40-e46106a700d2;CY;;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;;15000000;15000000;CY000;2010;EL;;;;;2010/11/26;;;;;24;720;no;no;no;;;;no;no;yes;;3440210;EUR;;;3440210;;;;;;;;;;;1;;;1;1;2010-01-01;2010-01-01;;;;;100;50;100;;;;;0;100;0;0;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;GENERAL_PUBLIC_SERVICES,HEALTH;EU_body_b1e3b6aa29a4cf04c427a213edc2f35487b089191e6ef82b1b3351e402374366;Ιατρικές Υπηρεσίες και Υπηρεσίες Δημόσιας Υγείας;;Λευκωσία;CY;1449;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
