tender_row_nr;tender_id;tender_country;tender_title;tender_size;tender_supplyType;tender_procedureType;tender_nationalProcedureType;tender_mainCpv;tender_cpvs;tender_addressOfImplementation_nuts;tender_year;tender_eligibleBidLanguages;tender_npwp_reasons;tender_awardDeadline;tender_contractSignatureDate;tender_awardDecisionDate;tender_bidDeadline;tender_cancellationDate;tender_estimatedStartDate;tender_estimatedCompletionDate;tender_estimatedDurationInYears;tender_estimatedDurationInMonths;tender_estimatedDurationInDays;tender_isEUFunded;tender_isDps;tender_isElectronicAuction;tender_isAwarded;tender_isCentralProcurement;tender_isJointProcurement;tender_isOnBehalfOf;tender_isFrameworkAgreement;tender_isCoveredByGpa;tender_hasLots;tender_estimatedPrice;tender_estimatedPrice_currency;tender_estimatedPrice_minNetAmount;tender_estimatedPrice_maxNetAmount;tender_estimatedPrice_EUR;tender_finalPrice;tender_finalPrice_currency;tender_finalPrice_minNetAmount;tender_finalPrice_maxNetAmount;tender_finalPrice_EUR;tender_description_length;tender_personalRequirements_length;tender_economicRequirements_length;tender_technicalRequirements_length;tender_documents_count;tender_awardCriteria_count;tender_corrections_count;tender_onBehalfOf_count;tender_lots_count;tender_publications_count;tender_publications_firstCallForTenderDate;tender_publications_lastCallForTenderDate;tender_publications_firstdContractAwardDate;tender_publications_lastContractAwardDate;tender_publications_lastContractAwardUrl;tender_indicator_INTEGRITY_SINGLE_BID;tender_indicator_INTEGRITY_CALL_FOR_TENDER_PUBLICATION;tender_indicator_INTEGRITY_ADVERTISEMENT_PERIOD;tender_indicator_INTEGRITY_PROCEDURE_TYPE;tender_indicator_INTEGRITY_DECISION_PERIOD;tender_indicator_INTEGRITY_TAX_HAVEN;tender_indicator_INTEGRITY_NEW_COMPANY;tender_indicator_ADMINISTRATIVE_CENTRALIZED_PROCUREMENT;tender_indicator_ADMINISTRATIVE_ELECTRONIC_AUCTION;tender_indicator_ADMINISTRATIVE_COVERED_BY_GPA;tender_indicator_ADMINISTRATIVE_FRAMEWORK_AGREEMENT;tender_indicator_ADMINISTRATIVE_ENGLISH_AS_FOREIGN_LANGUAGE;tender_indicator_ADMINISTRATIVE_NOTICE_AND_AWARD_DISCREPANCIES;tender_indicator_TRANSPARENCY_NUMBER_OF_KEY_MISSING_FIELDS;tender_indicator_TRANSPARENCY_AWARD_DATE_MISSING;tender_indicator_TRANSPARENCY_BUYER_NAME_MISSING;tender_indicator_TRANSPARENCY_PROC_METHOD_MISSING;tender_indicator_TRANSPARENCY_BUYER_LOC_MISSING;tender_indicator_TRANSPARENCY_BIDDER_ID_MISSING;tender_indicator_TRANSPARENCY_BIDDER_NAME_MISSING;tender_indicator_TRANSPARENCY_MARKET_MISSING;tender_indicator_TRANSPARENCY_TITLE_MISSING;tender_indicator_TRANSPARENCY_VALUE_MISSING;tender_indicator_TRANSPARENCY_YEAR_MISSING;tender_indicator_INTEGRITY_WINNER_CA_SHARE;tender_indicator_TRANSPARENCY_MISSING_ADDRESS_OF_IMPLEMENTATION_NUTS;tender_indicator_TRANSPARENCY_MISSING_ELIGIBLE_BID_LANGUAGES;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_AWARD_CRITERIA;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_CPVS;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_DURATION_INFO;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_FUNDINGS_INFO;tender_indicator_TRANSPARENCY_MISSING_SELECTION_METHOD;tender_indicator_TRANSPARENCY_MISSING_SUBCONTRACTED_INFO;buyer_row_nr;buyer_buyerType;buyer_mainActivities;buyer_id;buyer_name;buyer_nuts;buyer_city;buyer_country;buyer_postcode;lot_row_nr;lot_title;lot_selectionMethod;lot_status;lot_contractSignatureDate;lot_cancellationDate;lot_isAwarded;lot_estimatedPrice;lot_estimatedPrice_currency;lot_estimatedPrice_minNetAmount;lot_estimatedPrice_maxNetAmount;lot_estimatedPrice_EUR;lot_lotNumber;lot_bidsCount;lot_validBidsCount;lot_smeBidsCount;lot_electronicBidsCount;lot_nonEuMemberStatesCompaniesBidsCount;lot_otherEuMemberStatesCompaniesBidsCount;lot_foreignCompaniesBidsCount;lot_description_length;bid_row_nr;bid_isWinning;bid_isSubcontracted;bid_isConsortium;bid_price;bid_price_currency;bid_price_minNetAmount;bid_price_maxNetAmount;bid_price_EUR;bidder_row_nr;bidder_id;bidder_name;bidder_nuts;bidder_city;bidder_country;bidder_postcode
55;d5c4b7c4-ea98-4550-9806-e70086fc1dcf;MT;Provision of Application Services - T057/11.;;SERVICES;OPEN;pt_open;72212000;72212000,48600000;;2013;;;;;;;;;;;;;no;no;no;;;;no;yes;no;;;;;;;;;;;;813;;;;;1;;;1;1;;;2013-02-27;2013-02-27;http://ted.europa.eu/udl?uri=TED:NOTICE:065193-2013:TEXT:EN:HTML;;0;100;100;100;100;;;0;0;100;;;;;;;;;100;;;0;;;0;;;;;100;;0;1;OTHER;OTHER,GENERAL_PUBLIC_SERVICES;EU_body_7cb3de8d53ef6ccd4b5c817def25338e44a1a589d86c15db802b474b2396aa10;Malta Information Technology Agency MITA;MT;Blata Bajda;MT;HMR 9010;1;;;PREAWARDED;;;;;;;;;;;;;;;;;;3;yes;;;;;;;;1;EU_body_c1f0b3210b5e2188e4f89bdb9964465cd0858c82f31e74ff8c1275f3afe1b125;Philip Toledo Limited;;Birkirkara [Birkirkara];MT;-
55;d5c4b7c4-ea98-4550-9806-e70086fc1dcf;MT;Provision of Application Services - T057/11.;;SERVICES;OPEN;pt_open;72212000;72212000,48600000;;2013;;;;;;;;;;;;;no;no;no;;;;no;yes;no;;;;;;;;;;;;813;;;;;1;;;1;1;;;2013-02-27;2013-02-27;http://ted.europa.eu/udl?uri=TED:NOTICE:065193-2013:TEXT:EN:HTML;;0;100;100;100;100;;;0;0;100;;;;;;;;;100;;;0;;;0;;;;;100;;0;1;OTHER;OTHER,GENERAL_PUBLIC_SERVICES;EU_body_7cb3de8d53ef6ccd4b5c817def25338e44a1a589d86c15db802b474b2396aa10;Malta Information Technology Agency MITA;MT;Blata Bajda;MT;HMR 9010;1;;;PREAWARDED;;;;;;;;;;;;;;;;;;4;yes;;;;;;;;1;EU_body_d7fc04bc344ec459ba5fd36281f574925c7861a6c23e0479b0e06e1dd90fd9bf;SG SOLUTIONS LIMITED;MT;BIRKIRKARA [Birkirkara];MT;MT
55;d5c4b7c4-ea98-4550-9806-e70086fc1dcf;MT;Provision of Application Services - T057/11.;;SERVICES;OPEN;pt_open;72212000;72212000,48600000;;2013;;;;;;;;;;;;;no;no;no;;;;no;yes;no;;;;;;;;;;;;813;;;;;1;;;1;1;;;2013-02-27;2013-02-27;http://ted.europa.eu/udl?uri=TED:NOTICE:065193-2013:TEXT:EN:HTML;;0;100;100;100;100;;;0;0;100;;;;;;;;;100;;;0;;;0;;;;;100;;0;1;OTHER;OTHER,GENERAL_PUBLIC_SERVICES;EU_body_7cb3de8d53ef6ccd4b5c817def25338e44a1a589d86c15db802b474b2396aa10;Malta Information Technology Agency MITA;MT;Blata Bajda;MT;HMR 9010;1;;;PREAWARDED;;;;;;;;;;;;;;;;;;5;yes;;;;;;;;1;EU_body_56e6a871d5c52cdf8b3247bf6f62e1509f28bea683a5c2785840e96b768a07ff;Exigy Limited;;Valletta [Il-Belt Valletta Ċittà Umilissima];MT;
55;d5c4b7c4-ea98-4550-9806-e70086fc1dcf;MT;Provision of Application Services - T057/11.;;SERVICES;OPEN;pt_open;72212000;72212000,48600000;;2013;;;;;;;;;;;;;no;no;no;;;;no;yes;no;;;;;;;;;;;;813;;;;;1;;;1;1;;;2013-02-27;2013-02-27;http://ted.europa.eu/udl?uri=TED:NOTICE:065193-2013:TEXT:EN:HTML;;0;100;100;100;100;;;0;0;100;;;;;;;;;100;;;0;;;0;;;;;100;;0;1;OTHER;OTHER,GENERAL_PUBLIC_SERVICES;EU_body_7cb3de8d53ef6ccd4b5c817def25338e44a1a589d86c15db802b474b2396aa10;Malta Information Technology Agency MITA;MT;Blata Bajda;MT;HMR 9010;1;;;PREAWARDED;;;;;;;;;;;;;;;;;;6;yes;;;;;;;;1;EU_body_6df98e913998bc47ace1ca1c813d8cf4fba9b81aadc058b8c81618040bdb6bde;Intrasoft International;LU000;Luxembourg;LU;L-1253
55;d5c4b7c4-ea98-4550-9806-e70086fc1dcf;MT;Provision of Application Services - T057/11.;;SERVICES;OPEN;pt_open;72212000;72212000,48600000;;2013;;;;;;;;;;;;;no;no;no;;;;no;yes;no;;;;;;;;;;;;813;;;;;1;;;1;1;;;2013-02-27;2013-02-27;http://ted.europa.eu/udl?uri=TED:NOTICE:065193-2013:TEXT:EN:HTML;;0;100;100;100;100;;;0;0;100;;;;;;;;;100;;;0;;;0;;;;;100;;0;1;OTHER;OTHER,GENERAL_PUBLIC_SERVICES;EU_body_7cb3de8d53ef6ccd4b5c817def25338e44a1a589d86c15db802b474b2396aa10;Malta Information Technology Agency MITA;MT;Blata Bajda;MT;HMR 9010;1;;;PREAWARDED;;;;;;;;;;;;;;;;;;7;yes;;;;;;;;1;EU_body_3fc9d0306c15cb5d0ba88222b76a449198b61c9f7db66827dd22b724f97aa9b4;Megabyte Limited;MT;MOSTA [Il-Mosta];MT;LJA 2021
55;d5c4b7c4-ea98-4550-9806-e70086fc1dcf;MT;Provision of Application Services - T057/11.;;SERVICES;OPEN;pt_open;72212000;72212000,48600000;;2013;;;;;;;;;;;;;no;no;no;;;;no;yes;no;;;;;;;;;;;;813;;;;;1;;;1;1;;;2013-02-27;2013-02-27;http://ted.europa.eu/udl?uri=TED:NOTICE:065193-2013:TEXT:EN:HTML;;0;100;100;100;100;;;0;0;100;;;;;;;;;100;;;0;;;0;;;;;100;;0;1;OTHER;OTHER,GENERAL_PUBLIC_SERVICES;EU_body_7cb3de8d53ef6ccd4b5c817def25338e44a1a589d86c15db802b474b2396aa10;Malta Information Technology Agency MITA;MT;Blata Bajda;MT;HMR 9010;1;;;PREAWARDED;;;;;;;;;;;;;;;;;;8;yes;;;;;;;;1;EU_body_a45ef2b62f92d7e287661a9d9472ff98ee9850f8d9d2c7bbfa14633a2e874c84;Ascent;;;MT;
55;d5c4b7c4-ea98-4550-9806-e70086fc1dcf;MT;Provision of Application Services - T057/11.;;SERVICES;OPEN;pt_open;72212000;72212000,48600000;;2013;;;;;;;;;;;;;no;no;no;;;;no;yes;no;;;;;;;;;;;;813;;;;;1;;;1;1;;;2013-02-27;2013-02-27;http://ted.europa.eu/udl?uri=TED:NOTICE:065193-2013:TEXT:EN:HTML;;0;100;100;100;100;;;0;0;100;;;;;;;;;100;;;0;;;0;;;;;100;;0;1;OTHER;OTHER,GENERAL_PUBLIC_SERVICES;EU_body_7cb3de8d53ef6ccd4b5c817def25338e44a1a589d86c15db802b474b2396aa10;Malta Information Technology Agency MITA;MT;Blata Bajda;MT;HMR 9010;1;;;PREAWARDED;;;;;;;;;;;;;;;;;;9;yes;;;;;;;;1;EU_body_49c17c16465d19b8bb29c1f14f1f1aae664f243351e1099d0a2b3de8cbd77618;Key Software (CCG Investments Ltd);;;MT;
55;d5c4b7c4-ea98-4550-9806-e70086fc1dcf;MT;Provision of Application Services - T057/11.;;SERVICES;OPEN;pt_open;72212000;72212000,48600000;;2013;;;;;;;;;;;;;no;no;no;;;;no;yes;no;;;;;;;;;;;;813;;;;;1;;;1;1;;;2013-02-27;2013-02-27;http://ted.europa.eu/udl?uri=TED:NOTICE:065193-2013:TEXT:EN:HTML;;0;100;100;100;100;;;0;0;100;;;;;;;;;100;;;0;;;0;;;;;100;;0;1;OTHER;OTHER,GENERAL_PUBLIC_SERVICES;EU_body_7cb3de8d53ef6ccd4b5c817def25338e44a1a589d86c15db802b474b2396aa10;Malta Information Technology Agency MITA;MT;Blata Bajda;MT;HMR 9010;1;;;PREAWARDED;;;;;;;;;;;;;;;;;;10;yes;;;;;;;;1;EU_body_6b9ce6b0bba2a148162769cae2970ea160926113a49f981f729619b715feb1fd;ICT Ltd and ICT Software Ltd;;;MT;
56;8988b5de-0456-47d4-8e7d-af3724b8a241;MT;Tender for the Supply of Column Agglutination blood Group Serology System with Equipment on Loan.;;SUPPLIES;OPEN;pt_open;33696100;33696100;;2013;;;;;;2014/01/07;;;;;;;no;no;no;;;;no;no;no;no;;;;;;;;;;;97;;;;;1;;;1;1;2013-11-06;2013-11-06;;;;;100;100;100;;;;;0;0;0;;;;;;;;;;;;0;;;;0;;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;472ec7af-e738-4947-8c7f-71d960e1f07b;MT;;;;;;;;;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;0;100;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;OTHER;RECREATION_CULTURE_AND_RELIGION;EU_body_c09673ee5f1c74bd35e16c49ca100805acebcb6fe46beffae6d937df925ceee8;Province of the Sisters of Charity of St. Jeanne Antide;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;799670be-5404-4875-989a-126fc7dddef4;MT;Tender for the Provision of Services for In-Vitro Fertilization (IVF).;;SERVICES;OPEN;pt_open;85111310;85111310;;2013;;;;;;2013/10/15;;;;;;;no;no;no;;;;no;no;no;no;;;;;;;;;;;70;;;;;1;;;1;1;2013-09-05;2013-09-05;;;;;100;50;100;;;;;0;0;0;;;;;;;;;;;;0;;;;0;;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;0bd27330-97c2-41d0-b0ba-82eb7af63b9b;MT;Framework contract for the supply and delivery of ready mix concrete to various sites in Malta.;;SUPPLIES;OPEN;pt_open;44114100;44114100;;2013;;;;;;;;;;;;;no;no;no;;;;yes;no;yes;;;;;;;950500;EUR;;;950500;237;;;;;1;;1;1;1;;;2013-10-19;2013-10-19;http://ted.europa.eu/udl?uri=TED:NOTICE:353080-2013:TEXT:EN:HTML;100;0;100;100;100;100;;;0;100;0;;;;;;;;;100;;;100;;;0;;;;;100;;100;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;1;;;AWARDED;;;;;;;;;;4;;;;;;;;1;yes;no;;950500;EUR;;;950500;1;EU_body_1e64543f1d97a429aae32166ee54057ef262e8a2e832e287da50734cd1d75918;Polidano Brothers Ltd;MT001;LUQA [Ħal Luqa];MT;LQA 3078
60;50b168a9-3087-4ab3-ad2f-c34b539952ff;MT;Vertical Circulation: Passenger Lifts and Chair Lifts at Fort St Elmo;BELOW_THE_THRESHOLD;WORKS;OPEN;pt_open;45313100;45313100,42418220,42416100;;2013;EN;;;;;2013/06/04;;2014/01/02;2014/06/02;;;151;yes;no;no;;;;no;no;yes;no;;;;;;144460;EUR;;;144460;163;;;172;;1;;;1;3;2013-04-30;2013-04-30;2013-12-10;2013-12-10;http://ted.europa.eu/udl?uri=TED:NOTICE:414930-2013:TEXT:EN:HTML;100;100;50;100;50;100;;;0;100;0;100;83.3333;;;;;;;100;;;100;;;0;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;OTHER;EU_body_bc033628942d2faa7eefd3855b32ffc52a20f531f982463719758b4965c7affe;The Grand Harbour Regeneration Corporation plc;;Marsa;MT;MRS1917;1;;;AWARDED;;;;;;;;;;2;;;222;;;;;1;yes;no;;144460;EUR;;;144460;1;EU_body_0ff0d8e8741c14b0fb939809611f907c7fddc3b3b1a5182f54f2d799ce555945;Elmein Co Ltd;;;MT;
61;628dcc28-c84f-4c31-b4d8-285c3d60e566;MT;;;;;;;;;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;0;100;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;NATIONAL_AUTHORITY;HEALTH;EU_body_9cff0775bd2d0d2b9718d97dbeb473bf45993a4843ea317409fd492117dd95bf;Central Procurement and Supplies Unit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;d4d03880-0a59-463d-9310-f39a8dcdf8a4;MT;;;;;;;;;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;0;100;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;NATIONAL_AUTHORITY;GENERAL_PUBLIC_SERVICES;EU_body_21c729b456cf7fdacb088b22915d54d429ed4f1d1b95b105e2e95b7758b6a1b5;Malta Police Force;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;44f88a2d-3ac3-4e74-b7ae-2199ff3db890;MT;;;;;;;;;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;1;;;;;;;0;100;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;PUBLIC_BODY;OTHER;EU_body_7af08556d820efbb799fc98be8ee999574cf35f0ecfd6389511f77c21c7d548f;Department of Contracts;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;a3ba7beb-03ef-4f06-a004-2170e3e8af08;MT;Supply of high alloy stainless steel pipes and fittings;;SUPPLIES;OPEN;OPEN;44164310;44164310,44167000;;2013;EN;;;;;2013/04/02;;;;;6;180;no;no;no;;;;no;no;yes;yes;;;;;;;;;;;105;111;15;188;;1;;;24;1;2013-02-02;2013-02-02;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;UTILITIES;WATER,OTHER;EU_body_1877e4e89f278d3d08a73d2f972f7c6e0edb857935138fb5b72574e666daf312;Water Services Corporation;MT;Luqa;MT;LQA 9043;1;"10"" N.D. High Alloy S.S pipe";;ANNOUNCED;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;
64;a3ba7beb-03ef-4f06-a004-2170e3e8af08;MT;Supply of high alloy stainless steel pipes and fittings;;SUPPLIES;OPEN;OPEN;44164310;44164310,44167000;;2013;EN;;;;;2013/04/02;;;;;6;180;no;no;no;;;;no;no;yes;yes;;;;;;;;;;;105;111;15;188;;1;;;24;1;2013-02-02;2013-02-02;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;UTILITIES;WATER,OTHER;EU_body_1877e4e89f278d3d08a73d2f972f7c6e0edb857935138fb5b72574e666daf312;Water Services Corporation;MT;Luqa;MT;LQA 9043;2;"8"" N.D. High Alloy S.S pipe";;ANNOUNCED;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;
64;a3ba7beb-03ef-4f06-a004-2170e3e8af08;MT;Supply of high alloy stainless steel pipes and fittings;;SUPPLIES;OPEN;OPEN;44164310;44164310,44167000;;2013;EN;;;;;2013/04/02;;;;;6;180;no;no;no;;;;no;no;yes;yes;;;;;;;;;;;105;111;15;188;;1;;;24;1;2013-02-02;2013-02-02;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;UTILITIES;WATER,OTHER;EU_body_1877e4e89f278d3d08a73d2f972f7c6e0edb857935138fb5b72574e666daf312;Water Services Corporation;MT;Luqa;MT;LQA 9043;3;"4"" N.D. High Alloy S.S pipe";;ANNOUNCED;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
64;a3ba7beb-03ef-4f06-a004-2170e3e8af08;MT;Supply of high alloy stainless steel pipes and fittings;;SUPPLIES;OPEN;OPEN;44164310;44164310,44167000;;2013;EN;;;;;2013/04/02;;;;;6;180;no;no;no;;;;no;no;yes;yes;;;;;;;;;;;105;111;15;188;;1;;;24;1;2013-02-02;2013-02-02;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;UTILITIES;WATER,OTHER;EU_body_1877e4e89f278d3d08a73d2f972f7c6e0edb857935138fb5b72574e666daf312;Water Services Corporation;MT;Luqa;MT;LQA 9043;4;"3"" N.D. High Alloy S.S pipe";;ANNOUNCED;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;
64;a3ba7beb-03ef-4f06-a004-2170e3e8af08;MT;Supply of high alloy stainless steel pipes and fittings;;SUPPLIES;OPEN;OPEN;44164310;44164310,44167000;;2013;EN;;;;;2013/04/02;;;;;6;180;no;no;no;;;;no;no;yes;yes;;;;;;;;;;;105;111;15;188;;1;;;24;1;2013-02-02;2013-02-02;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;UTILITIES;WATER,OTHER;EU_body_1877e4e89f278d3d08a73d2f972f7c6e0edb857935138fb5b72574e666daf312;Water Services Corporation;MT;Luqa;MT;LQA 9043;5;"2"" N.D. High Alloy S.S pipe";;ANNOUNCED;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;
64;a3ba7beb-03ef-4f06-a004-2170e3e8af08;MT;Supply of high alloy stainless steel pipes and fittings;;SUPPLIES;OPEN;OPEN;44164310;44164310,44167000;;2013;EN;;;;;2013/04/02;;;;;6;180;no;no;no;;;;no;no;yes;yes;;;;;;;;;;;105;111;15;188;;1;;;24;1;2013-02-02;2013-02-02;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;UTILITIES;WATER,OTHER;EU_body_1877e4e89f278d3d08a73d2f972f7c6e0edb857935138fb5b72574e666daf312;Water Services Corporation;MT;Luqa;MT;LQA 9043;6;"8"" N.D. Lap-joint Galvanized Carbon Steel Flange 600 Lb to ANSI B16.5";;ANNOUNCED;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;
64;a3ba7beb-03ef-4f06-a004-2170e3e8af08;MT;Supply of high alloy stainless steel pipes and fittings;;SUPPLIES;OPEN;OPEN;44164310;44164310,44167000;;2013;EN;;;;;2013/04/02;;;;;6;180;no;no;no;;;;no;no;yes;yes;;;;;;;;;;;105;111;15;188;;1;;;24;1;2013-02-02;2013-02-02;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;UTILITIES;WATER,OTHER;EU_body_1877e4e89f278d3d08a73d2f972f7c6e0edb857935138fb5b72574e666daf312;Water Services Corporation;MT;Luqa;MT;LQA 9043;7;"8"" N.D. High Alloy S.S Stub End to ANSI B16.9:86";;ANNOUNCED;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;
64;a3ba7beb-03ef-4f06-a004-2170e3e8af08;MT;Supply of high alloy stainless steel pipes and fittings;;SUPPLIES;OPEN;OPEN;44164310;44164310,44167000;;2013;EN;;;;;2013/04/02;;;;;6;180;no;no;no;;;;no;no;yes;yes;;;;;;;;;;;105;111;15;188;;1;;;24;1;2013-02-02;2013-02-02;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;UTILITIES;WATER,OTHER;EU_body_1877e4e89f278d3d08a73d2f972f7c6e0edb857935138fb5b72574e666daf312;Water Services Corporation;MT;Luqa;MT;LQA 9043;8;"6"" N.D. Lap-joint Galvanized Carbon Steel Flange 900 Lb to ANSI B16.5";;ANNOUNCED;;;;;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;
64;a3ba7beb-03ef-4f06-a004-2170e3e8af08;MT;Supply of high alloy stainless steel pipes and fittings;;SUPPLIES;OPEN;OPEN;44164310;44164310,44167000;;2013;EN;;;;;2013/04/02;;;;;6;180;no;no;no;;;;no;no;yes;yes;;;;;;;;;;;105;111;15;188;;1;;;24;1;2013-02-02;2013-02-02;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;UTILITIES;WATER,OTHER;EU_body_1877e4e89f278d3d08a73d2f972f7c6e0edb857935138fb5b72574e666daf312;Water Services Corporation;MT;Luqa;MT;LQA 9043;9;"6"" N.D. High Alloy S.S. Stub End to ANSI B16.9:86";;ANNOUNCED;;;;;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;
64;a3ba7beb-03ef-4f06-a004-2170e3e8af08;MT;Supply of high alloy stainless steel pipes and fittings;;SUPPLIES;OPEN;OPEN;44164310;44164310,44167000;;2013;EN;;;;;2013/04/02;;;;;6;180;no;no;no;;;;no;no;yes;yes;;;;;;;;;;;105;111;15;188;;1;;;24;1;2013-02-02;2013-02-02;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;UTILITIES;WATER,OTHER;EU_body_1877e4e89f278d3d08a73d2f972f7c6e0edb857935138fb5b72574e666daf312;Water Services Corporation;MT;Luqa;MT;LQA 9043;10;"8"" N.D. High Alloy S.S. Lateral Y Fitting to ANSI B16.9:86";;ANNOUNCED;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;
64;a3ba7beb-03ef-4f06-a004-2170e3e8af08;MT;Supply of high alloy stainless steel pipes and fittings;;SUPPLIES;OPEN;OPEN;44164310;44164310,44167000;;2013;EN;;;;;2013/04/02;;;;;6;180;no;no;no;;;;no;no;yes;yes;;;;;;;;;;;105;111;15;188;;1;;;24;1;2013-02-02;2013-02-02;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;UTILITIES;WATER,OTHER;EU_body_1877e4e89f278d3d08a73d2f972f7c6e0edb857935138fb5b72574e666daf312;Water Services Corporation;MT;Luqa;MT;LQA 9043;11;"10"" N.D. High Alloy S.S. 90 degree Elbows to ANSI B16.9:86";;ANNOUNCED;;;;;;;;;11;;;;;;;;;;;;;;;;;;;;;;;;
