tender_row_nr;tender_id;tender_country;tender_title;tender_size;tender_supplyType;tender_procedureType;tender_nationalProcedureType;tender_mainCpv;tender_cpvs;tender_addressOfImplementation_nuts;tender_year;tender_eligibleBidLanguages;tender_npwp_reasons;tender_awardDeadline;tender_contractSignatureDate;tender_awardDecisionDate;tender_bidDeadline;tender_cancellationDate;tender_estimatedStartDate;tender_estimatedCompletionDate;tender_estimatedDurationInYears;tender_estimatedDurationInMonths;tender_estimatedDurationInDays;tender_isEUFunded;tender_isDps;tender_isElectronicAuction;tender_isAwarded;tender_isCentralProcurement;tender_isJointProcurement;tender_isOnBehalfOf;tender_isFrameworkAgreement;tender_isCoveredByGpa;tender_hasLots;tender_estimatedPrice;tender_estimatedPrice_currency;tender_estimatedPrice_minNetAmount;tender_estimatedPrice_maxNetAmount;tender_estimatedPrice_EUR;tender_finalPrice;tender_finalPrice_currency;tender_finalPrice_minNetAmount;tender_finalPrice_maxNetAmount;tender_finalPrice_EUR;tender_description_length;tender_personalRequirements_length;tender_economicRequirements_length;tender_technicalRequirements_length;tender_documents_count;tender_awardCriteria_count;tender_corrections_count;tender_onBehalfOf_count;tender_lots_count;tender_publications_count;tender_publications_firstCallForTenderDate;tender_publications_lastCallForTenderDate;tender_publications_firstdContractAwardDate;tender_publications_lastContractAwardDate;tender_publications_lastContractAwardUrl;tender_indicator_INTEGRITY_SINGLE_BID;tender_indicator_INTEGRITY_CALL_FOR_TENDER_PUBLICATION;tender_indicator_INTEGRITY_ADVERTISEMENT_PERIOD;tender_indicator_INTEGRITY_PROCEDURE_TYPE;tender_indicator_INTEGRITY_DECISION_PERIOD;tender_indicator_INTEGRITY_TAX_HAVEN;tender_indicator_INTEGRITY_NEW_COMPANY;tender_indicator_ADMINISTRATIVE_CENTRALIZED_PROCUREMENT;tender_indicator_ADMINISTRATIVE_ELECTRONIC_AUCTION;tender_indicator_ADMINISTRATIVE_COVERED_BY_GPA;tender_indicator_ADMINISTRATIVE_FRAMEWORK_AGREEMENT;tender_indicator_ADMINISTRATIVE_ENGLISH_AS_FOREIGN_LANGUAGE;tender_indicator_ADMINISTRATIVE_NOTICE_AND_AWARD_DISCREPANCIES;tender_indicator_TRANSPARENCY_NUMBER_OF_KEY_MISSING_FIELDS;tender_indicator_TRANSPARENCY_AWARD_DATE_MISSING;tender_indicator_TRANSPARENCY_BUYER_NAME_MISSING;tender_indicator_TRANSPARENCY_PROC_METHOD_MISSING;tender_indicator_TRANSPARENCY_BUYER_LOC_MISSING;tender_indicator_TRANSPARENCY_BIDDER_ID_MISSING;tender_indicator_TRANSPARENCY_BIDDER_NAME_MISSING;tender_indicator_TRANSPARENCY_MARKET_MISSING;tender_indicator_TRANSPARENCY_TITLE_MISSING;tender_indicator_TRANSPARENCY_VALUE_MISSING;tender_indicator_TRANSPARENCY_YEAR_MISSING;tender_indicator_INTEGRITY_WINNER_CA_SHARE;tender_indicator_TRANSPARENCY_MISSING_ADDRESS_OF_IMPLEMENTATION_NUTS;tender_indicator_TRANSPARENCY_MISSING_ELIGIBLE_BID_LANGUAGES;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_AWARD_CRITERIA;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_CPVS;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_DURATION_INFO;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_FUNDINGS_INFO;tender_indicator_TRANSPARENCY_MISSING_SELECTION_METHOD;tender_indicator_TRANSPARENCY_MISSING_SUBCONTRACTED_INFO;buyer_row_nr;buyer_buyerType;buyer_mainActivities;buyer_id;buyer_name;buyer_nuts;buyer_city;buyer_country;buyer_postcode;lot_row_nr;lot_title;lot_selectionMethod;lot_status;lot_contractSignatureDate;lot_cancellationDate;lot_isAwarded;lot_estimatedPrice;lot_estimatedPrice_currency;lot_estimatedPrice_minNetAmount;lot_estimatedPrice_maxNetAmount;lot_estimatedPrice_EUR;lot_lotNumber;lot_bidsCount;lot_validBidsCount;lot_smeBidsCount;lot_electronicBidsCount;lot_nonEuMemberStatesCompaniesBidsCount;lot_otherEuMemberStatesCompaniesBidsCount;lot_foreignCompaniesBidsCount;lot_description_length;bid_row_nr;bid_isWinning;bid_isSubcontracted;bid_isConsortium;bid_price;bid_price_currency;bid_price_minNetAmount;bid_price_maxNetAmount;bid_price_EUR;bidder_row_nr;bidder_id;bidder_name;bidder_nuts;bidder_city;bidder_country;bidder_postcode
167;d50c5de0-8cd4-4df1-b3a5-81756400f541;MT;Framework Agreement for the Supply of Marine Gas Oil DMA according to ISO 8217.;;SUPPLIES;OPEN;pt_open;09134000;09134000;;2015;;;;;;;;;;;;;no;no;no;;;;no;no;yes;;;;;;;6431652.5;EUR;;;6431652.5;79;;;;;1;;;1;1;;;2015-03-19;2015-03-19;http://ted.europa.eu/udl?uri=TED:NOTICE:096046-2015:TEXT:EN:HTML;100;0;100;100;100;100;;;0;100;0;;;;;;;;;100;;;100;;;0;;;;;100;;100;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;1;;;AWARDED;;;;;;;;;;3;;;;;;;;1;yes;no;;6431652.5;EUR;;;6431652.5;1;EU_body_c75b0db4a124db78005908790a2920ad51c0fbc92e53cc30bb8daa62c2421a07;Falzon Fuel Services Limited;MT;MARSA [Il-Marsa];MT;MRS 1955
168;8eb52219-bd87-41e1-acff-87d06a394552;MT;Tender for masonry walls, wrought iron fencing and steel gate at the Deep Water Quay, Marsa.;;WORKS;OPEN;pt_open;45262522;45262522,45262500;;2015;;;;;;2015/11/20;;;;;;;yes;no;no;;;;no;no;no;no;;;;;;;;;;;167;;;;;1;;;1;1;2015-11-06;2015-11-06;;;;;100;50;100;;;;;0;0;0;;;;;;;;;;;;0;;;;0;;100;0;;100;;1;NATIONAL_AUTHORITY;GENERAL_PUBLIC_SERVICES,OTHER;EU_body_74793b165e91462dabafac1da3562e619475cd7c1ab23c024bf128d347afa976;Transport Malta;MT;Marsa;MT;MRS 1917;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
169;ff99f252-ff99-4d76-ba09-4900962c89e8;MT;;;;;;;;;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;0;100;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;NATIONAL_AUTHORITY;HEALTH;EU_body_78f384470d1433da43d3bfc8d9f3684c1f2f8772967339264fecc4538ae69a83;Department of Contracts;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
170;375fab54-6162-4a01-b15b-a5ad4790a4b0;MT;RfQ for the Supply of Water Fountains (Dispensers) and Drinking Water at MEIB.;;SUPPLIES;OPEN;pt_open;15981100;15981100;;2015;;;;;;2015/07/22;;;;;;;no;no;no;;;;no;no;no;no;;;;;;;;;;;242;;;;;1;;;1;1;2015-07-08;2015-07-08;;;;;100;50;100;;;;;0;0;0;;;;;;;;;;;;0;;;;0;;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,ECONOMIC_AND_FINANCIAL_AFFAIRS;EU_body_d6c62865c68ad9aeda4382b47e784407cb6046fc90a3060779856247f3133c8c;Ministry for the Economy Investment and Small Business;MT001;Marsa;MT;MRS 9065;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
171;b2464310-6da2-45b8-bcbe-31048d7af770;MT;;;;;;;;;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;1;;;;;;;0;100;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;NATIONAL_AUTHORITY;OTHER;EU_body_0e90ce76c9e20c8ed16d8e4d02f27f87d3a021264a66a6e153a918c71cfd044a;Department of Contracts;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
172;3ebea945-abd9-49de-909f-c6827135a7a4;MT;Framework Agreement — Road Works within Various Industrial Parks in Malta and Gozo Using Environmentally Friendly Products.;;WORKS;OPEN;pt_open;45111000;45111000,45233120,45432112,45210000,44113600,45262300;;2015;;;;;;;;;;;;;no;no;no;;;;no;yes;yes;;;;;;;1000000;EUR;;;1000000;123;;;;;1;;;1;1;;;2015-11-10;2015-11-10;http://ted.europa.eu/udl?uri=TED:NOTICE:395293-2015:TEXT:EN:HTML;;0;100;100;100;100;;;0;100;100;;;;;;;;;100;;;0;;;0;;;;;100;;0;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;1;;;PREAWARDED;;;;;;;;;;;;;;;;;;1;yes;;;;;;;;1;EU_body_917c4d433def1c2313328d86878eec45fe93e750f2e834252a3011fbe97e15f3;V&C Contractors Ltd;;Naxxar (In-Naxxar);MT;
172;3ebea945-abd9-49de-909f-c6827135a7a4;MT;Framework Agreement — Road Works within Various Industrial Parks in Malta and Gozo Using Environmentally Friendly Products.;;WORKS;OPEN;pt_open;45111000;45111000,45233120,45432112,45210000,44113600,45262300;;2015;;;;;;;;;;;;;no;no;no;;;;no;yes;yes;;;;;;;1000000;EUR;;;1000000;123;;;;;1;;;1;1;;;2015-11-10;2015-11-10;http://ted.europa.eu/udl?uri=TED:NOTICE:395293-2015:TEXT:EN:HTML;;0;100;100;100;100;;;0;100;100;;;;;;;;;100;;;0;;;0;;;;;100;;0;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;1;;;PREAWARDED;;;;;;;;;;;;;;;;;;2;yes;;;;;;;;1;EU_body_d81bed279a5aca0a99a921c3f0407f29bc9227842bb02a1005d8d3fdb0b1aebd;Schembri Infrastructures Ltd;;Birzebbuga (Birżebbuġa);MT;BBG 9035
172;3ebea945-abd9-49de-909f-c6827135a7a4;MT;Framework Agreement — Road Works within Various Industrial Parks in Malta and Gozo Using Environmentally Friendly Products.;;WORKS;OPEN;pt_open;45111000;45111000,45233120,45432112,45210000,44113600,45262300;;2015;;;;;;;;;;;;;no;no;no;;;;no;yes;yes;;;;;;;1000000;EUR;;;1000000;123;;;;;1;;;1;1;;;2015-11-10;2015-11-10;http://ted.europa.eu/udl?uri=TED:NOTICE:395293-2015:TEXT:EN:HTML;;0;100;100;100;100;;;0;100;100;;;;;;;;;100;;;0;;;0;;;;;100;;0;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;1;;;PREAWARDED;;;;;;;;;;;;;;;;;;3;yes;;;;;;;;1;EU_body_ff4e58875aae9c6cbcd806834f4c99927f59fea922073b8c40238935750f3237;Rockcut Ltd;MT;GHAXAQ [Ħal Għaxaq];MT;GXQ 2248
172;3ebea945-abd9-49de-909f-c6827135a7a4;MT;Framework Agreement — Road Works within Various Industrial Parks in Malta and Gozo Using Environmentally Friendly Products.;;WORKS;OPEN;pt_open;45111000;45111000,45233120,45432112,45210000,44113600,45262300;;2015;;;;;;;;;;;;;no;no;no;;;;no;yes;yes;;;;;;;1000000;EUR;;;1000000;123;;;;;1;;;1;1;;;2015-11-10;2015-11-10;http://ted.europa.eu/udl?uri=TED:NOTICE:395293-2015:TEXT:EN:HTML;;0;100;100;100;100;;;0;100;100;;;;;;;;;100;;;0;;;0;;;;;100;;0;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;1;;;PREAWARDED;;;;;;;;;;;;;;;;;;4;yes;;;;;;;;1;EU_body_ecd891e93a073cc0e76e019416039775c78b9c3032838ed94aca3f4ae1a80c74;Road Construction Co. Ltd.;MT;RABAT [Ir-Rabat, Għawdex Ċittà Victoria] GHAWDE;MT;VCT9091
172;3ebea945-abd9-49de-909f-c6827135a7a4;MT;Framework Agreement — Road Works within Various Industrial Parks in Malta and Gozo Using Environmentally Friendly Products.;;WORKS;OPEN;pt_open;45111000;45111000,45233120,45432112,45210000,44113600,45262300;;2015;;;;;;;;;;;;;no;no;no;;;;no;yes;yes;;;;;;;1000000;EUR;;;1000000;123;;;;;1;;;1;1;;;2015-11-10;2015-11-10;http://ted.europa.eu/udl?uri=TED:NOTICE:395293-2015:TEXT:EN:HTML;;0;100;100;100;100;;;0;100;100;;;;;;;;;100;;;0;;;0;;;;;100;;0;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;1;;;PREAWARDED;;;;;;;;;;;;;;;;;;5;yes;;;;;;;;1;EU_body_58fc5b88cb44a6ca5763072b4e6f4e5cf0218654dffcc7a9d4532bc8eb609812;Philip Agius & Sons Limited;MT;ZEBBUG [Ħaż-Żebbuġ Ċittà Rohan];MT;
172;3ebea945-abd9-49de-909f-c6827135a7a4;MT;Framework Agreement — Road Works within Various Industrial Parks in Malta and Gozo Using Environmentally Friendly Products.;;WORKS;OPEN;pt_open;45111000;45111000,45233120,45432112,45210000,44113600,45262300;;2015;;;;;;;;;;;;;no;no;no;;;;no;yes;yes;;;;;;;1000000;EUR;;;1000000;123;;;;;1;;;1;1;;;2015-11-10;2015-11-10;http://ted.europa.eu/udl?uri=TED:NOTICE:395293-2015:TEXT:EN:HTML;;0;100;100;100;100;;;0;100;100;;;;;;;;;100;;;0;;;0;;;;;100;;0;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;1;;;PREAWARDED;;;;;;;;;;;;;;;;;;6;yes;;;;;;;;1;EU_body_eab9d20c48d4102bf3c9a099e2fdbd71069b2bfc384ab471ae049dea82097d27;Gatt Tarmac Ltd;;Rabat [Ir-Rabat, Għawdex Ċittà Victoria] Ghawde;MT;VCT 9082
172;3ebea945-abd9-49de-909f-c6827135a7a4;MT;Framework Agreement — Road Works within Various Industrial Parks in Malta and Gozo Using Environmentally Friendly Products.;;WORKS;OPEN;pt_open;45111000;45111000,45233120,45432112,45210000,44113600,45262300;;2015;;;;;;;;;;;;;no;no;no;;;;no;yes;yes;;;;;;;1000000;EUR;;;1000000;123;;;;;1;;;1;1;;;2015-11-10;2015-11-10;http://ted.europa.eu/udl?uri=TED:NOTICE:395293-2015:TEXT:EN:HTML;;0;100;100;100;100;;;0;100;100;;;;;;;;;100;;;0;;;0;;;;;100;;0;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;1;;;PREAWARDED;;;;;;;;;;;;;;;;;;7;yes;;;;;;;;1;EU_body_5ad38e2c94ba55e107e2d694056454a784f5fdef904a5d7ca9d65fef935d26df;Bonnici Bros Services Ltd;MT;SAN PAWL IL-BAHAR [San Pawl il-Baħar];MT;SPB 6073
173;91fb2a7f-f64c-4566-a5d8-67bca6caca14;MT;Framework Agreement for the Supply and Delivery of 11 kV Distribution Transformers.;;SUPPLIES;OPEN;pt_open;31213200;31213200;;2015;;;;;;2015/10/22;;;;;;;no;no;no;;no;no;no;no;yes;no;;;;;;1192680;EUR;;;1192680;83;;;;;1;;;1;2;2015-09-16;2015-09-16;2018-08-07;2018-08-07;http://ted.europa.eu/udl?uri=TED:NOTICE:344198-2018:TEXT:EN:HTML;100;100;50;100;100;100;;0;0;100;0;;75;;;;;;;100;;;100;;;0;0;;100;0;100;100;100;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;1;Contract;;AWARDED;;;yes;;;;;;;3;;;;;;;82;1;yes;no;no;1192680;EUR;;;1192680;1;EU_body_58d96330b9b075707e5caea37b7504278fe29cf2a76266fe15ecd68815885be5;Koncar — Distribution and Special Transformers Inc.;HR;Zagreb;HR;10090
174;59b2de04-0839-4c63-b34e-377179636f1a;MT;Tender for the Supply of Piperacillin with Tazobactan 4.5 g Injection.;;SUPPLIES;OPEN;pt_open;33651100;33651100;;2015;EN;;;;;2016/01/19;;;;;;;no;no;no;;;;no;no;no;no;;;;;;;;;;;70;;47;47;;1;;;1;1;2015-12-10;2015-12-10;;;;;100;50;100;;;;;0;0;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
175;86311c83-08dd-4f05-ba28-ef9fd6c0c83c;MT;Tender for the Restoration of Senglea Spur Fortifications — SEN 01.;;WORKS;OPEN;pt_open;45454100;45454100;;2015;EN;;;;;2015/04/02;;;;;;;yes;no;no;;;;no;no;no;no;;;;;;277580.33;EUR;;;277580.33;52;;;;;1;;;1;2;2015-02-25;2015-02-25;2015-07-25;2015-07-25;http://ted.europa.eu/udl?uri=TED:NOTICE:260454-2015:TEXT:EN:HTML;100;100;50;100;;100;;;0;0;0;100;83.3333;;;;;;;100;;;100;;;0;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;1;;;AWARDED;;;;;;;;;;7;;;;;;;;1;yes;no;;277580.34;EUR;;;277580.34;1;EU_body_fccea1c130629be4742f76d4f2caf2170239502fb96c256eaea6d5310548d5e4;Frankie Scerri;;NAXXAR;MT;NXR
176;3c4c9bf2-4882-48c0-b03a-bbb60d7917b5;MT;Provision of Servers and Maintenance and Support Services — T044/15.;BELOW_THE_THRESHOLD;SUPPLIES;OPEN;pt_open;44316400;44316400,50312000;;2015;;;;;;;;;;;;;no;no;no;;;;no;no;no;;;;;;;156795.45;EUR;;;156795.45;105;;;;;1;;;1;1;;;2015-12-17;2015-12-17;http://ted.europa.eu/udl?uri=TED:NOTICE:443516-2015:TEXT:EN:HTML;100;0;100;100;100;100;;;0;0;0;;;;;;;;;100;;;100;;;0;;;;;100;;100;1;OTHER;OTHER,GENERAL_PUBLIC_SERVICES;EU_body_7cb3de8d53ef6ccd4b5c817def25338e44a1a589d86c15db802b474b2396aa10;Malta Information Technology Agency MITA;MT;Blata Bajda;MT;HMR 9010;1;;;AWARDED;;;;;;;;;;7;;;;;;;;1;yes;no;;156795.45;EUR;;;156795.45;1;EU_body_7bee31964bf0bc0041c3a531575f9fd3eac9d78943de9814e1ddcc58b7442656;Intercomp Marketing Ltd.;MT;MARSA [Il-Marsa];MT;MRS 9065
177;ffcdd3e5-f220-429d-8129-159bcb49c54a;MT;Procurement of a Housing Management Solution and Related Services.;;SERVICES;OPEN;pt_open;48000000;48000000;;2015;EN;;;;;2016/01/28;;;;;;;yes;no;no;;;;yes;no;no;no;;;;;;;;;;;49;;;23;;1;;1;1;1;2015-12-09;2015-12-09;;;;;100;100;100;;;;;0;0;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
178;c7700c1f-4aec-46cb-8e09-9910caa974a9;MT;;;;;;;;;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;0;100;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;NATIONAL_AUTHORITY;HEALTH;EU_body_4050dca21bee71dc5815974765059e1e230a5b2338abea4bc5809d5b9d7dd9e8;Department of Contracts;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
179;36d32b39-e716-44b1-af9f-674282cb2242;MT;;;;;;;;;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;0;100;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;PUBLIC_BODY;OTHER;EU_body_ef57c42a918bd98353fa314e83abf50a225fcfab33f4deafc585688856011397;Department of Contracts;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
180;0313d30b-5cc6-4e09-bf45-5dd12f845a5f;MT;;;;;;;;;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;1;;;;;;;0;100;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;NATIONAL_AUTHORITY;OTHER;EU_body_35107be0068fedacb12784eebe244c07da68e7e633dd46d97c63d21e31eda48f;Department of Contracts;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
181;cb424d3d-982a-48b2-b86b-ffc24153b968;MT;Supply of 33KV 3-core XLPE Insulated Cable.;;SUPPLIES;OPEN;OPEN;31321300;31321300;;2015;;;;;;2015/03/12;;;;;;;no;no;no;;;;no;no;no;no;;;;;;;;;;;81;23;23;23;;1;;;1;1;2015-02-25;2015-02-25;;;;;100;50;100;;;;;0;0;0;;;;;;;;;;;;0;;;;0;;100;0;;100;;1;UTILITIES;ELECTRICITY;EU_body_be89ddf71d822577cfb4bf1b4faeb1095f91046686e9c0245cfba345634bfb1a;Enemalta plc;MT001;Marsa;MT;MRS 1571;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
182;fa29da88-6938-457e-9370-9b0b4639a026;MT;Tender for the Supply, Delivery, Installation, Testing and Commissioning of 2 Passenger/Goods Lift and 1 Passenger Lift at the Proposed Fishmarket at Troubridge Street, Marsa.;;WORKS;OPEN;pt_open;42416100;42416100;;2015;EN;;;;;2015/07/02;;;;;;;yes;no;no;;;;no;no;no;no;;;;;;;;;;;175;;;;;1;;;1;1;2015-05-27;2015-05-27;;;;;100;50;100;;;;;0;0;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
