tender_row_nr;tender_id;tender_country;tender_title;tender_size;tender_supplyType;tender_procedureType;tender_nationalProcedureType;tender_mainCpv;tender_cpvs;tender_addressOfImplementation_nuts;tender_year;tender_eligibleBidLanguages;tender_npwp_reasons;tender_awardDeadline;tender_contractSignatureDate;tender_awardDecisionDate;tender_bidDeadline;tender_cancellationDate;tender_estimatedStartDate;tender_estimatedCompletionDate;tender_estimatedDurationInYears;tender_estimatedDurationInMonths;tender_estimatedDurationInDays;tender_isEUFunded;tender_isDps;tender_isElectronicAuction;tender_isAwarded;tender_isCentralProcurement;tender_isJointProcurement;tender_isOnBehalfOf;tender_isFrameworkAgreement;tender_isCoveredByGpa;tender_hasLots;tender_estimatedPrice;tender_estimatedPrice_currency;tender_estimatedPrice_minNetAmount;tender_estimatedPrice_maxNetAmount;tender_estimatedPrice_EUR;tender_finalPrice;tender_finalPrice_currency;tender_finalPrice_minNetAmount;tender_finalPrice_maxNetAmount;tender_finalPrice_EUR;tender_description_length;tender_personalRequirements_length;tender_economicRequirements_length;tender_technicalRequirements_length;tender_documents_count;tender_awardCriteria_count;tender_corrections_count;tender_onBehalfOf_count;tender_lots_count;tender_publications_count;tender_publications_firstCallForTenderDate;tender_publications_lastCallForTenderDate;tender_publications_firstdContractAwardDate;tender_publications_lastContractAwardDate;tender_publications_lastContractAwardUrl;tender_indicator_INTEGRITY_SINGLE_BID;tender_indicator_INTEGRITY_CALL_FOR_TENDER_PUBLICATION;tender_indicator_INTEGRITY_ADVERTISEMENT_PERIOD;tender_indicator_INTEGRITY_PROCEDURE_TYPE;tender_indicator_INTEGRITY_DECISION_PERIOD;tender_indicator_INTEGRITY_TAX_HAVEN;tender_indicator_INTEGRITY_NEW_COMPANY;tender_indicator_ADMINISTRATIVE_CENTRALIZED_PROCUREMENT;tender_indicator_ADMINISTRATIVE_ELECTRONIC_AUCTION;tender_indicator_ADMINISTRATIVE_COVERED_BY_GPA;tender_indicator_ADMINISTRATIVE_FRAMEWORK_AGREEMENT;tender_indicator_ADMINISTRATIVE_ENGLISH_AS_FOREIGN_LANGUAGE;tender_indicator_ADMINISTRATIVE_NOTICE_AND_AWARD_DISCREPANCIES;tender_indicator_TRANSPARENCY_NUMBER_OF_KEY_MISSING_FIELDS;tender_indicator_TRANSPARENCY_AWARD_DATE_MISSING;tender_indicator_TRANSPARENCY_BUYER_NAME_MISSING;tender_indicator_TRANSPARENCY_PROC_METHOD_MISSING;tender_indicator_TRANSPARENCY_BUYER_LOC_MISSING;tender_indicator_TRANSPARENCY_BIDDER_ID_MISSING;tender_indicator_TRANSPARENCY_BIDDER_NAME_MISSING;tender_indicator_TRANSPARENCY_MARKET_MISSING;tender_indicator_TRANSPARENCY_TITLE_MISSING;tender_indicator_TRANSPARENCY_VALUE_MISSING;tender_indicator_TRANSPARENCY_YEAR_MISSING;tender_indicator_INTEGRITY_WINNER_CA_SHARE;tender_indicator_TRANSPARENCY_MISSING_ADDRESS_OF_IMPLEMENTATION_NUTS;tender_indicator_TRANSPARENCY_MISSING_ELIGIBLE_BID_LANGUAGES;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_AWARD_CRITERIA;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_CPVS;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_DURATION_INFO;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_FUNDINGS_INFO;tender_indicator_TRANSPARENCY_MISSING_SELECTION_METHOD;tender_indicator_TRANSPARENCY_MISSING_SUBCONTRACTED_INFO;buyer_row_nr;buyer_buyerType;buyer_mainActivities;buyer_id;buyer_name;buyer_nuts;buyer_city;buyer_country;buyer_postcode;lot_row_nr;lot_title;lot_selectionMethod;lot_status;lot_contractSignatureDate;lot_cancellationDate;lot_isAwarded;lot_estimatedPrice;lot_estimatedPrice_currency;lot_estimatedPrice_minNetAmount;lot_estimatedPrice_maxNetAmount;lot_estimatedPrice_EUR;lot_lotNumber;lot_bidsCount;lot_validBidsCount;lot_smeBidsCount;lot_electronicBidsCount;lot_nonEuMemberStatesCompaniesBidsCount;lot_otherEuMemberStatesCompaniesBidsCount;lot_foreignCompaniesBidsCount;lot_description_length;bid_row_nr;bid_isWinning;bid_isSubcontracted;bid_isConsortium;bid_price;bid_price_currency;bid_price_minNetAmount;bid_price_maxNetAmount;bid_price_EUR;bidder_row_nr;bidder_id;bidder_name;bidder_nuts;bidder_city;bidder_country;bidder_postcode
132;33c203c2-e318-4b1d-af9c-960925dd54c9;MT;TAVI packs.;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;pt_open;33123000;33123000;;2011;EN;;;;;2011/05/05;;;;;12;360;no;no;no;;;;no;no;yes;no;;;;;;188525;EUR;;;188525;150;;;;;1;;;1;2;2011-03-11;2011-03-11;2011-10-14;2011-10-14;http://ted.europa.eu/udl?uri=TED:NOTICE:321726-2011:TEXT:EN:HTML;0;100;100;100;100;100;;;0;100;0;100;83.3333;;;;;;;100;;;100;;;0;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;HEALTH;EU_body_9b5d219ad49047ab541a769544ac6adfd2ec112fafc9e314870a99cdf7852c2a;Government Pharmaceuticals Services;MT001;Gwardamangia;MT;PTA 1010;1;CT 2057/2011.;;AWARDED;;;;;;;;;;1;;;;;;;;1;yes;no;;188525;EUR;;;188525;1;EU_body_3a63bd9563b6352bc23970cca65e56f595d00f5a83219bedd743923ae16ddd1b;Drugsales Ltd;MT;LIJA [Ħal Lija];MT;IKL 9022
133;7e407326-c506-4120-9b55-1f8b4a9f6827;MT;Quetiapine 25mg, 100mg and 200mg Tablets/Capsules.;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;pt_open;33661600;33661600;;2011;EN;;;;;2011/04/28;;;;;36;1080;no;no;no;;;;no;no;yes;no;;;;;;149937.92;EUR;;;149937.92;103;;;;;1;;;1;2;2011-03-03;2011-03-03;2012-01-13;2012-01-13;http://ted.europa.eu/udl?uri=TED:NOTICE:011340-2012:TEXT:EN:HTML;100;100;100;100;100;100;;;0;100;0;100;83.3333;;;;;;;100;;;100;;;0;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;HEALTH;EU_body_9b5d219ad49047ab541a769544ac6adfd2ec112fafc9e314870a99cdf7852c2a;Government Pharmaceuticals Services;MT001;Gwardamangia;MT;PTA 1010;1;CT 2031/2011.;;AWARDED;;;;;;;;;;3;;;;;;;;1;yes;no;;149937.92;EUR;;;149937.92;1;EU_body_af1dc2bc68fd431af3cc8b6a7ae4d190e675f846a92a297965e51652366451b0;V J Salomone Pharma Ltd;;Marsa;MT;MRS 1542
134;51a58353-dc7c-4d0e-994d-ab49f83bd143;MT;Ongoing & ex-post evaluation of the Rural Development Programme for Malta (2007-2013).;ABOVE_THE_THRESHOLD;SERVICES;OPEN;pt_open;79419000;79419000;;2011;EN;;;;;2011/05/24;;;;;;;yes;no;no;;;;no;no;yes;no;;;;;;369719;EUR;;;369719;389;43;4;32;;1;;;1;2;2011-03-30;2011-03-30;2012-02-24;2012-02-24;http://ted.europa.eu/udl?uri=TED:NOTICE:060903-2012:TEXT:EN:HTML;100;100;100;100;100;100;;;0;100;0;100;83.3333;;;;;;;100;;;100;;;0;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;OTHER;EU_body_991c2dc0b4b986f41c0aec2dcdc1f0a7d2ee978ac9f38bf1409d24142230d7e6;Managing Authority, Ministry for Resources and Rural Affairs;;Qormi;MT;QRM 9075;1;CT 3008/2011.;;AWARDED;;;;;;;;;;2;;;;;;;;1;yes;no;;369719;EUR;;;369719;1;EU_body_78b46b016dec14646cbe10b20abc7d1788c135c2b263f6d3fb9dc2b3c23444c3;KPMG Advisory Ltd.;HU101;Budapest;HU;1139
135;ad089c13-3545-4d96-a7f4-0e6ed868033b;MT;Design, Supply and Installation of Artificial Turf and Accessories for the Main Football Pitch at the Junior College, University of Malta.;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;pt_open;39293300;39293300;;2011;EN;;;;;2011/10/04;;;;;;84;no;no;no;;;;no;no;yes;no;;;;;;396321;EUR;;;396321;484;23;23;23;;1;;;1;2;2011-08-11;2011-08-11;2012-05-08;2012-05-08;http://ted.europa.eu/udl?uri=TED:NOTICE:143796-2012:TEXT:EN:HTML;100;100;100;100;100;100;;;0;100;0;100;83.3333;;;;;;;100;;;100;;;0;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;EDUCATION,GENERAL_PUBLIC_SERVICES;EU_body_879bfc6f5b36ff73cae47ba5ae278a3b7bd94441df2eae397d595fdf95ce7292;University of Malta;MT001;Msida;MT;MSD 2080;1;CT 2124/2011.;;AWARDED;;;;;;;;;;7;;;;;;;;1;yes;no;;396321;EUR;;;396321;1;EU_body_20e28ec70771f66829fde2b863d13cb83e61f6c20868880dfccb79f5d87f7e58;240 Ltd;;Fgura;MT;
136;f86d5c6c-ddf1-4abd-8be7-7a4b07bfdb0c;MT;Tender for the design and build of Birkirkara, Gzira and Wied is-Sewda Tunnels.;ABOVE_THE_THRESHOLD;WORKS;OPEN;pt_open;45221200;45221200,45221240,45221247,45221248;;2011;EN;;;;;2011/07/19;;;;;28;840;yes;no;no;;;;no;no;yes;no;;;;;;19879440;EUR;;;19879440;148;23;23;23;;1;;;1;2;2011-05-26;2011-05-26;2012-02-16;2012-02-16;http://ted.europa.eu/udl?uri=TED:NOTICE:050796-2012:TEXT:EN:HTML;100;100;100;100;100;100;;;0;100;0;100;83.3333;;;;;;;100;;;100;;;0;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES;EU_body_992bf5893a1cae97a9dcca635018c292d8eb92091a711a2ad514b641cf270d98;Cleansing and Maintenance Department, Ministry for Resources and Rural Affairs;MT001;Floriana;MT;FRN 1700;1;CT 3032/2011.;;AWARDED;;;;;;;;;;7;;;;;;;;1;yes;no;;19879440;EUR;;;19879440;1;EU_body_d64ea837e05588b0a658bba6f199e2a0d144d62edfd30d8d70d17783f3620dc0;BM Tunnel Joint Venture;MT001;Burmarrad;MT;SPB 6073
137;8ef05660-0b1c-4f8b-b97f-42df7fa44c88;MT;Assessment of the Public Key Infrastructure (PKI) for the issuance of Qualified Certificates.;;SERVICES;OPEN;pt_open;72590000;72590000;;2011;EN;;;;;2011/07/11;;;;;;;no;no;no;;;;no;no;no;no;;;;;;;;;;;115;;;;;1;;;1;1;2011-07-05;2011-07-05;;;;;100;50;100;;;;;0;0;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AGENCY;OTHER;EU_body_abb3d296e32f5c6ad4a4e9d8261852aa3e9ea02ece65d2d7a8fc3850d41694aa;Malta Information Technology Agency;;Blata Bajda;MT;HMR 9010;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;7c4f36c6-2f33-4e68-8a30-9ab022cc5d9a;MT;Lenalidomide 25mg capsules/tablets.;;SUPPLIES;OPEN;pt_open;33652100;33652100;;2011;EN;;;;;2011/09/13;;;;;12;360;no;no;no;;;;no;no;yes;yes;;;;;;;;;;;50;;;;;1;;;1;2;2011-07-22;2011-07-22;2012-01-10;2012-01-10;http://ted.europa.eu/udl?uri=TED:NOTICE:006509-2012:TEXT:EN:HTML;0;100;100;100;100;100;;;0;100;0;100;83.3333;;;;;;;100;;;0;;;0;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;HEALTH;EU_body_9b5d219ad49047ab541a769544ac6adfd2ec112fafc9e314870a99cdf7852c2a;Government Pharmaceuticals Services;MT001;Gwardamangia;MT;PTA 1010;1;CT 2138/2011.;;AWARDED;;;;;;;;;;1;;;;;;;;1;yes;no;;;;;;;1;EU_body_1c6adc786b758cbefcd9bb6b71a20ec9215908aec088ea39704f20a6ae793150;A.M. Mangion Ltd;;Luqa;MT;LQA 6000
139;beb90859-a363-4814-9bc3-a0f2f693d7df;MT;Period Contract for the Hiring of Self Drive Vehicles.;ABOVE_THE_THRESHOLD;SERVICES;OPEN;pt_open;34100000;34100000,34136100,34136200;;2011;EN;;;;;2011/09/13;;;;;36;1080;no;no;no;;;;no;no;no;yes;;;;;;745476;EUR;;;745476;54;29;29;29;;1;;;4;2;2011-07-19;2011-07-19;2012-02-16;2012-02-16;http://ted.europa.eu/udl?uri=TED:NOTICE:051384-2012:TEXT:EN:HTML;100;100;100;100;100;100;;;0;0;0;100;73.3333;;;;;;;100;;;25;;;0;100;;100;0;100;100;100;1;UTILITIES;ELECTRICITY,GENERAL_PUBLIC_SERVICES,OTHER;EU_body_1e980707f15f8f812f8c8c6a98b459f69bdc1f9c3a9af6a9ac58ff1f0b8d86a1;Enemalta Corporation;;Marsa;MT;MRS 1000;1;CT 4017/2011 Lot 1.;;AWARDED;;;;;;;;;1;7;;;;;;;21;1;yes;no;;410844;EUR;;;410844;1;EU_body_7730468caf63fb7a8ccdf00b23f2fc65cd4a8dcf6009f968c0e7d2ac6f14f5da;UNEC Ltd;MT001;Burmarrad;MT;SPB 6073
139;beb90859-a363-4814-9bc3-a0f2f693d7df;MT;Period Contract for the Hiring of Self Drive Vehicles.;ABOVE_THE_THRESHOLD;SERVICES;OPEN;pt_open;34100000;34100000,34136100,34136200;;2011;EN;;;;;2011/09/13;;;;;36;1080;no;no;no;;;;no;no;no;yes;;;;;;745476;EUR;;;745476;54;29;29;29;;1;;;4;2;2011-07-19;2011-07-19;2012-02-16;2012-02-16;http://ted.europa.eu/udl?uri=TED:NOTICE:051384-2012:TEXT:EN:HTML;100;100;100;100;100;100;;;0;0;0;100;73.3333;;;;;;;100;;;25;;;0;100;;100;0;100;100;100;1;UTILITIES;ELECTRICITY,GENERAL_PUBLIC_SERVICES,OTHER;EU_body_1e980707f15f8f812f8c8c6a98b459f69bdc1f9c3a9af6a9ac58ff1f0b8d86a1;Enemalta Corporation;;Marsa;MT;MRS 1000;2;2;;ANNOUNCED;;;;;;;;;2;;;;;;;;26;;;;;;;;;;;;;;;;
139;beb90859-a363-4814-9bc3-a0f2f693d7df;MT;Period Contract for the Hiring of Self Drive Vehicles.;ABOVE_THE_THRESHOLD;SERVICES;OPEN;pt_open;34100000;34100000,34136100,34136200;;2011;EN;;;;;2011/09/13;;;;;36;1080;no;no;no;;;;no;no;no;yes;;;;;;745476;EUR;;;745476;54;29;29;29;;1;;;4;2;2011-07-19;2011-07-19;2012-02-16;2012-02-16;http://ted.europa.eu/udl?uri=TED:NOTICE:051384-2012:TEXT:EN:HTML;100;100;100;100;100;100;;;0;0;0;100;73.3333;;;;;;;100;;;25;;;0;100;;100;0;100;100;100;1;UTILITIES;ELECTRICITY,GENERAL_PUBLIC_SERVICES,OTHER;EU_body_1e980707f15f8f812f8c8c6a98b459f69bdc1f9c3a9af6a9ac58ff1f0b8d86a1;Enemalta Corporation;;Marsa;MT;MRS 1000;3;CT 4017/2011 Lots 2-3.;;AWARDED;;;;;;;;;;7;;;;;;;;1;yes;no;;;;;;;1;EU_body_2edcff0665003c12840402d21f0aa74c4bbd125b6835df58eb0989c73a52b6bf;Davico Services;;;MT;
139;beb90859-a363-4814-9bc3-a0f2f693d7df;MT;Period Contract for the Hiring of Self Drive Vehicles.;ABOVE_THE_THRESHOLD;SERVICES;OPEN;pt_open;34100000;34100000,34136100,34136200;;2011;EN;;;;;2011/09/13;;;;;36;1080;no;no;no;;;;no;no;no;yes;;;;;;745476;EUR;;;745476;54;29;29;29;;1;;;4;2;2011-07-19;2011-07-19;2012-02-16;2012-02-16;http://ted.europa.eu/udl?uri=TED:NOTICE:051384-2012:TEXT:EN:HTML;100;100;100;100;100;100;;;0;0;0;100;73.3333;;;;;;;100;;;25;;;0;100;;100;0;100;100;100;1;UTILITIES;ELECTRICITY,GENERAL_PUBLIC_SERVICES,OTHER;EU_body_1e980707f15f8f812f8c8c6a98b459f69bdc1f9c3a9af6a9ac58ff1f0b8d86a1;Enemalta Corporation;;Marsa;MT;MRS 1000;4;3;;ANNOUNCED;;;;;;;;;3;;;;;;;;21;;;;;;;;;;;;;;;;
140;5e8dc285-34d7-4d1d-b235-c7a2ba9af677;MT;Cyclosporin 100 mg capsules.;;SUPPLIES;OPEN;pt_open;33652300;33652300;;2011;EN;;;;;2011/09/13;;;;;12;360;no;no;no;;;;no;no;yes;yes;;;;;;;;;;;516;;;;;1;;;1;1;2011-07-21;2011-07-21;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;HEALTH;EU_body_9b5d219ad49047ab541a769544ac6adfd2ec112fafc9e314870a99cdf7852c2a;Government Pharmaceuticals Services;MT001;Gwardamangia;MT;PTA 1010;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
141;36c15158-b313-4e59-beb5-c450d43aa75c;MT;Refurbishment & upgrading at Deep Water Quay, marsa, malta.;;WORKS;OPEN;pt_open;45244000;45244000,45241100,45100000,45223500,45233291,44212400;;2011;EN;;;;;2012/03/06;;;;;;;yes;no;no;;;;no;no;yes;yes;;;;;;;;;;;402;23;23;23;;1;;;1;1;2011-12-28;2011-12-28;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER;EU_body_d72a1e8c3d3b6a02602ce42c4fa7cb7bf9361b27072e92090daea9e39130fd6c;Authority for Transport in Malta;;Marsa;MT;MRS 1917;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
142;99d18026-2629-443b-8a31-01420f6f40e8;MT;Metformin hydrochloride 500 mg tablets/capsules.;;SUPPLIES;OPEN;pt_open;33615100;33615000,33615100;;2011;EN;;;;;2011/09/13;;;;;12;360;no;no;no;;;;no;no;yes;yes;;;;;;;;;;;201;;;;;1;;;1;2;2011-07-21;2011-07-21;2012-02-14;2012-02-14;http://ted.europa.eu/udl?uri=TED:NOTICE:047521-2012:TEXT:EN:HTML;100;100;100;100;100;100;;;0;100;0;100;83.3333;;;;;;;100;;;0;;;0;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;HEALTH;EU_body_9b5d219ad49047ab541a769544ac6adfd2ec112fafc9e314870a99cdf7852c2a;Government Pharmaceuticals Services;MT001;Gwardamangia;MT;PTA 1010;1;CT 2120/2011.;;AWARDED;;;;;;;;;;8;;;;;;;;1;yes;no;;;;;;;1;EU_body_af1dc2bc68fd431af3cc8b6a7ae4d190e675f846a92a297965e51652366451b0;V J Salomone Pharma Ltd;;Marsa;MT;MRS 1542
143;2e44ecd8-da43-439a-8445-8e77bc6f1c3c;MT;Autoantibody kits with equipment on loan.;;SUPPLIES;OPEN;pt_open;33141625;33141625,38434000;;2011;EN;;;;;2011/08/02;;;;;36;1080;no;no;no;;;;no;no;yes;yes;;;;;;;;;;;80;;;;;1;;;1;1;2011-06-08;2011-06-08;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;HEALTH;EU_body_9b5d219ad49047ab541a769544ac6adfd2ec112fafc9e314870a99cdf7852c2a;Government Pharmaceuticals Services;MT001;Gwardamangia;MT;PTA 1010;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144;049cad00-a6a1-4399-84b1-492b5b246391;MT;Framework Contract for Bunkering Services of Fuel (Diesel) Type - 10 PPM EN590 to AFM Patrol Craft by Bowser.;;WORKS;OPEN;pt_open;63721100;63721100;;2011;EN;;;;;2012/01/24;;;;;12;360;no;no;no;;;;no;no;yes;yes;;;;;;;;;;;20;;59;340;;1;;;1;1;2011-12-03;2011-12-03;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;DEFENCE;EU_body_6c10da0467faa7c15c9ee528fc9480f2a3e1714577fad72921a02e5a94ebe0e3;Armed Forces of Malta;;Luqa;MT;VLT 2000;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145;a791d123-2a5f-4f61-b3c5-19a329fa1c90;MT;Provision of Transport Services for State Schools.;;SERVICES;OPEN;pt_open;60000000;60000000;;2011;EN;;;;;2011/05/10;;2011/09/27;2016/07/01;;;1739;no;no;no;;;;no;no;no;yes;;;;;;;;;;;357;4;64;222;;1;;;53;1;2011-03-15;2011-03-15;;;;;100;100;100;;;;;0;0;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER;EU_body_de1c00e86f91fd3b4440a044907854ba360817166792f03dc0c90cd860843e83;Ministry of Education, Employment and the Family;;Floriana;MT;VLT 2000;1;St Nicholas College Lot Class C;;ANNOUNCED;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;
145;a791d123-2a5f-4f61-b3c5-19a329fa1c90;MT;Provision of Transport Services for State Schools.;;SERVICES;OPEN;pt_open;60000000;60000000;;2011;EN;;;;;2011/05/10;;2011/09/27;2016/07/01;;;1739;no;no;no;;;;no;no;no;yes;;;;;;;;;;;357;4;64;222;;1;;;53;1;2011-03-15;2011-03-15;;;;;100;100;100;;;;;0;0;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER;EU_body_de1c00e86f91fd3b4440a044907854ba360817166792f03dc0c90cd860843e83;Ministry of Education, Employment and the Family;;Floriana;MT;VLT 2000;2;St Nicholas College Lot Class D;;ANNOUNCED;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;
145;a791d123-2a5f-4f61-b3c5-19a329fa1c90;MT;Provision of Transport Services for State Schools.;;SERVICES;OPEN;pt_open;60000000;60000000;;2011;EN;;;;;2011/05/10;;2011/09/27;2016/07/01;;;1739;no;no;no;;;;no;no;no;yes;;;;;;;;;;;357;4;64;222;;1;;;53;1;2011-03-15;2011-03-15;;;;;100;100;100;;;;;0;0;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER;EU_body_de1c00e86f91fd3b4440a044907854ba360817166792f03dc0c90cd860843e83;Ministry of Education, Employment and the Family;;Floriana;MT;VLT 2000;3;St Nicholas College Lot Class E;;ANNOUNCED;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;
145;a791d123-2a5f-4f61-b3c5-19a329fa1c90;MT;Provision of Transport Services for State Schools.;;SERVICES;OPEN;pt_open;60000000;60000000;;2011;EN;;;;;2011/05/10;;2011/09/27;2016/07/01;;;1739;no;no;no;;;;no;no;no;yes;;;;;;;;;;;357;4;64;222;;1;;;53;1;2011-03-15;2011-03-15;;;;;100;100;100;;;;;0;0;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER;EU_body_de1c00e86f91fd3b4440a044907854ba360817166792f03dc0c90cd860843e83;Ministry of Education, Employment and the Family;;Floriana;MT;VLT 2000;4;St Nicholas College Lot Class F;;ANNOUNCED;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;
145;a791d123-2a5f-4f61-b3c5-19a329fa1c90;MT;Provision of Transport Services for State Schools.;;SERVICES;OPEN;pt_open;60000000;60000000;;2011;EN;;;;;2011/05/10;;2011/09/27;2016/07/01;;;1739;no;no;no;;;;no;no;no;yes;;;;;;;;;;;357;4;64;222;;1;;;53;1;2011-03-15;2011-03-15;;;;;100;100;100;;;;;0;0;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER;EU_body_de1c00e86f91fd3b4440a044907854ba360817166792f03dc0c90cd860843e83;Ministry of Education, Employment and the Family;;Floriana;MT;VLT 2000;5;St Nicholas College Class G;;ANNOUNCED;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;
145;a791d123-2a5f-4f61-b3c5-19a329fa1c90;MT;Provision of Transport Services for State Schools.;;SERVICES;OPEN;pt_open;60000000;60000000;;2011;EN;;;;;2011/05/10;;2011/09/27;2016/07/01;;;1739;no;no;no;;;;no;no;no;yes;;;;;;;;;;;357;4;64;222;;1;;;53;1;2011-03-15;2011-03-15;;;;;100;100;100;;;;;0;0;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER;EU_body_de1c00e86f91fd3b4440a044907854ba360817166792f03dc0c90cd860843e83;Ministry of Education, Employment and the Family;;Floriana;MT;VLT 2000;6;Maria Regina College Lot Class A;;ANNOUNCED;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;
145;a791d123-2a5f-4f61-b3c5-19a329fa1c90;MT;Provision of Transport Services for State Schools.;;SERVICES;OPEN;pt_open;60000000;60000000;;2011;EN;;;;;2011/05/10;;2011/09/27;2016/07/01;;;1739;no;no;no;;;;no;no;no;yes;;;;;;;;;;;357;4;64;222;;1;;;53;1;2011-03-15;2011-03-15;;;;;100;100;100;;;;;0;0;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER;EU_body_de1c00e86f91fd3b4440a044907854ba360817166792f03dc0c90cd860843e83;Ministry of Education, Employment and the Family;;Floriana;MT;VLT 2000;7;Maria Regina College Lot Class C;;ANNOUNCED;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;
145;a791d123-2a5f-4f61-b3c5-19a329fa1c90;MT;Provision of Transport Services for State Schools.;;SERVICES;OPEN;pt_open;60000000;60000000;;2011;EN;;;;;2011/05/10;;2011/09/27;2016/07/01;;;1739;no;no;no;;;;no;no;no;yes;;;;;;;;;;;357;4;64;222;;1;;;53;1;2011-03-15;2011-03-15;;;;;100;100;100;;;;;0;0;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER;EU_body_de1c00e86f91fd3b4440a044907854ba360817166792f03dc0c90cd860843e83;Ministry of Education, Employment and the Family;;Floriana;MT;VLT 2000;8;Maria Regina College Lot Class D;;ANNOUNCED;;;;;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;
145;a791d123-2a5f-4f61-b3c5-19a329fa1c90;MT;Provision of Transport Services for State Schools.;;SERVICES;OPEN;pt_open;60000000;60000000;;2011;EN;;;;;2011/05/10;;2011/09/27;2016/07/01;;;1739;no;no;no;;;;no;no;no;yes;;;;;;;;;;;357;4;64;222;;1;;;53;1;2011-03-15;2011-03-15;;;;;100;100;100;;;;;0;0;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER;EU_body_de1c00e86f91fd3b4440a044907854ba360817166792f03dc0c90cd860843e83;Ministry of Education, Employment and the Family;;Floriana;MT;VLT 2000;9;Maria Regina College Lot Class E;;ANNOUNCED;;;;;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;
145;a791d123-2a5f-4f61-b3c5-19a329fa1c90;MT;Provision of Transport Services for State Schools.;;SERVICES;OPEN;pt_open;60000000;60000000;;2011;EN;;;;;2011/05/10;;2011/09/27;2016/07/01;;;1739;no;no;no;;;;no;no;no;yes;;;;;;;;;;;357;4;64;222;;1;;;53;1;2011-03-15;2011-03-15;;;;;100;100;100;;;;;0;0;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER;EU_body_de1c00e86f91fd3b4440a044907854ba360817166792f03dc0c90cd860843e83;Ministry of Education, Employment and the Family;;Floriana;MT;VLT 2000;10;Maria Regina College Lot Class F;;ANNOUNCED;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;
