tender_row_nr;tender_id;tender_country;tender_title;tender_size;tender_supplyType;tender_procedureType;tender_nationalProcedureType;tender_mainCpv;tender_cpvs;tender_addressOfImplementation_nuts;tender_year;tender_eligibleBidLanguages;tender_npwp_reasons;tender_awardDeadline;tender_contractSignatureDate;tender_awardDecisionDate;tender_bidDeadline;tender_cancellationDate;tender_estimatedStartDate;tender_estimatedCompletionDate;tender_estimatedDurationInYears;tender_estimatedDurationInMonths;tender_estimatedDurationInDays;tender_isEUFunded;tender_isDps;tender_isElectronicAuction;tender_isAwarded;tender_isCentralProcurement;tender_isJointProcurement;tender_isOnBehalfOf;tender_isFrameworkAgreement;tender_isCoveredByGpa;tender_hasLots;tender_estimatedPrice;tender_estimatedPrice_currency;tender_estimatedPrice_minNetAmount;tender_estimatedPrice_maxNetAmount;tender_estimatedPrice_EUR;tender_finalPrice;tender_finalPrice_currency;tender_finalPrice_minNetAmount;tender_finalPrice_maxNetAmount;tender_finalPrice_EUR;tender_description_length;tender_personalRequirements_length;tender_economicRequirements_length;tender_technicalRequirements_length;tender_documents_count;tender_awardCriteria_count;tender_corrections_count;tender_onBehalfOf_count;tender_lots_count;tender_publications_count;tender_publications_firstCallForTenderDate;tender_publications_lastCallForTenderDate;tender_publications_firstdContractAwardDate;tender_publications_lastContractAwardDate;tender_publications_lastContractAwardUrl;tender_indicator_INTEGRITY_SINGLE_BID;tender_indicator_INTEGRITY_CALL_FOR_TENDER_PUBLICATION;tender_indicator_INTEGRITY_ADVERTISEMENT_PERIOD;tender_indicator_INTEGRITY_PROCEDURE_TYPE;tender_indicator_INTEGRITY_DECISION_PERIOD;tender_indicator_INTEGRITY_TAX_HAVEN;tender_indicator_INTEGRITY_NEW_COMPANY;tender_indicator_ADMINISTRATIVE_CENTRALIZED_PROCUREMENT;tender_indicator_ADMINISTRATIVE_ELECTRONIC_AUCTION;tender_indicator_ADMINISTRATIVE_COVERED_BY_GPA;tender_indicator_ADMINISTRATIVE_FRAMEWORK_AGREEMENT;tender_indicator_ADMINISTRATIVE_ENGLISH_AS_FOREIGN_LANGUAGE;tender_indicator_ADMINISTRATIVE_NOTICE_AND_AWARD_DISCREPANCIES;tender_indicator_TRANSPARENCY_NUMBER_OF_KEY_MISSING_FIELDS;tender_indicator_TRANSPARENCY_AWARD_DATE_MISSING;tender_indicator_TRANSPARENCY_BUYER_NAME_MISSING;tender_indicator_TRANSPARENCY_PROC_METHOD_MISSING;tender_indicator_TRANSPARENCY_BUYER_LOC_MISSING;tender_indicator_TRANSPARENCY_BIDDER_ID_MISSING;tender_indicator_TRANSPARENCY_BIDDER_NAME_MISSING;tender_indicator_TRANSPARENCY_MARKET_MISSING;tender_indicator_TRANSPARENCY_TITLE_MISSING;tender_indicator_TRANSPARENCY_VALUE_MISSING;tender_indicator_TRANSPARENCY_YEAR_MISSING;tender_indicator_INTEGRITY_WINNER_CA_SHARE;tender_indicator_TRANSPARENCY_MISSING_ADDRESS_OF_IMPLEMENTATION_NUTS;tender_indicator_TRANSPARENCY_MISSING_ELIGIBLE_BID_LANGUAGES;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_AWARD_CRITERIA;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_CPVS;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_DURATION_INFO;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_FUNDINGS_INFO;tender_indicator_TRANSPARENCY_MISSING_SELECTION_METHOD;tender_indicator_TRANSPARENCY_MISSING_SUBCONTRACTED_INFO;buyer_row_nr;buyer_buyerType;buyer_mainActivities;buyer_id;buyer_name;buyer_nuts;buyer_city;buyer_country;buyer_postcode;lot_row_nr;lot_title;lot_selectionMethod;lot_status;lot_contractSignatureDate;lot_cancellationDate;lot_isAwarded;lot_estimatedPrice;lot_estimatedPrice_currency;lot_estimatedPrice_minNetAmount;lot_estimatedPrice_maxNetAmount;lot_estimatedPrice_EUR;lot_lotNumber;lot_bidsCount;lot_validBidsCount;lot_smeBidsCount;lot_electronicBidsCount;lot_nonEuMemberStatesCompaniesBidsCount;lot_otherEuMemberStatesCompaniesBidsCount;lot_foreignCompaniesBidsCount;lot_description_length;bid_row_nr;bid_isWinning;bid_isSubcontracted;bid_isConsortium;bid_price;bid_price_currency;bid_price_minNetAmount;bid_price_maxNetAmount;bid_price_EUR;bidder_row_nr;bidder_id;bidder_name;bidder_nuts;bidder_city;bidder_country;bidder_postcode
184;988ebec9-e4b2-4d1b-bc27-8e5a7d2d16b7;MT;;BELOW_THE_THRESHOLD;SERVICES;OPEN;;90610000;90610000,90612000;MT;2009;EN;;;;;2010/01/15;;;;;36;1080;no;no;no;;;;no;no;no;;150000;EUR;;;150000;;;;;;;;;;;;;;1;1;2009-01-01;2009-01-01;;;;;100;50;100;;;;;0;0;0;100;;;;;;;;;;;0;;;;100;0;100;0;;100;;1;OTHER;;EU_body_588d5f38a161c6fecf83cc378a47734e3f871b2fd30f138f58c26a6814274ba5;Swieqi Local Council;;Swieqi;MT;SWQ 9030;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;0130b457-5247-479f-b4bf-fa79a92ad250;MT;;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;;33692100;33692100;MT001;2009;MT,EN;;;;2009/08/25;2009/02/17;;;;;36;1080;no;no;no;;;;no;no;yes;;230905.6;EUR;;;230905.6;209280;EUR;;;209280;;;;;;;;;1;2;2008-01-01;2008-01-01;2009-01-01;2009-01-01;;0;100;50;100;;100;;;0;100;0;100;81.8182;;;;;;;100;;;100;;;100;100;0;100;0;100;100;100;1;NATIONAL_AUTHORITY;HEALTH;EU_body_f5b22e3464adf1e5fd666d5b5ab6eaf6a1faf22b24d0a292e849d9a03af0ce7d;Government Pharmaceuticals Services;MT001;Gwardamangia;MT;PTA 1010;1;;;AWARDED;;;;;;;;;;1;;;;;;;;1;yes;no;;209280;EUR;;;209280;1;EU_body_d6fe3a9248b25c6777153383dec12e0f6d68aee1a937e8c52263589911df25bc;Drugsales Ltd;MT001;Lija;MT;IKL 9022
186;bc2def83-79d9-4171-98c7-f73f3d639bdb;MT;;ABOVE_THE_THRESHOLD;SERVICES;OPEN;;90910000;90910000,90911200,90911300,90919200,90919300;MT001;2009;EN;;;;2009/07/02;2009/04/02;;;;;12;360;no;no;no;;;;no;no;yes;;530100;EUR;;;530100;477758.94;EUR;;;477758.94;;;;;;1;;;1;2;2009-01-01;2009-01-01;2010-01-01;2010-01-01;;100;100;100;100;;100;;;0;100;0;100;57.1429;;;;;;;100;;;100;;;100;100;100;100;0;100;100;100;1;NATIONAL_AUTHORITY;EDUCATION;EU_body_ca9812b6c2ef2f5e1feb884796a7bfde05ced1fe9f7bcf5ea87daf1717019f15;University of Malta;MT001;Msida;MT;MSD 2080;1;;;AWARDED;;;;;;;;;;5;;;;;;;;1;yes;no;;477758.94;EUR;;;477758.94;1;EU_body_9de30119455752dbfaaaef099b7519fc7e0518fd0897231006ed92b2f7fb9a14;Gafa Saveway Ltd;;Santa Lucija;MT;
187;a15008a3-5513-486c-9416-7d4ae3d9a594;MT;;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;;44423740;44423740,44423730;MT001;2009;EN;;;;2009/06/15;2008/12/09;;;;;3;90;no;no;no;;;;no;no;yes;;818043.33;EUR;;;818043.33;192165;EUR;;;192165;;;;;;1;;;1;2;2008-01-01;2008-01-01;2009-01-01;2009-01-01;;100;100;50;100;;100;;;0;100;0;100;83.3333;;;;;;;100;;;100;;;100;100;;100;0;100;100;100;1;PUBLIC_BODY;WATER,GENERAL_PUBLIC_SERVICES,OTHER;EU_body_ad63aecdfe86e2b196654130c7b694bb713788ff4cec5e4f9584b815224b4258;Water Services Corporation;MT001;Luqa;MT;LQA 9043;1;;;AWARDED;;;;;;;;;;6;;;;;;;;1;yes;no;;192165;EUR;;;192165;1;EU_body_34bc0d0f603b6093c3de4bb64f39b115968df70351428b8500f89c09f793b8fc;J P Baldacchino & Co Ltd;MT001;Gudja;MT;GDJ 2031
188;74aee606-f69d-4538-a5d7-9c10a3604e9f;MT;;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;;03220000;03220000;MT0;2009;EN;;;;2010/02/16;2009/11/24;;2010/01/10;2010/08/30;;7;232;yes;no;no;;;;no;no;yes;;301000;EUR;;;301000;285000;EUR;;;285000;;;;;;4;;;1;2;2009-01-01;2009-01-01;2010-01-01;2010-01-01;;100;100;50;100;;100;;;0;100;0;100;75;;;;;;;100;;;100;;;100;100;100;100;0;100;100;100;1;NATIONAL_AUTHORITY;OTHER;EU_body_80d2eda858d1b3477795e8febf7094055c13b8fb901a5adddec0263b1fc6283d;Ministry for Resources and Rural Affairs;;Qormi;MT;QRM 9075;1;;;AWARDED;;;;;;;;;;3;;;;;;;;1;yes;no;;285000;EUR;;;285000;1;EU_body_29648f7464807e2f49135d5f0a14a8cd65e3d7bd0df9127ed52dc9896b7f0f99;Frott Artna Producer Group;;Attard;MT;
189;146b5077-7ae1-4edc-b7f8-243b6c52b89e;MT;;;SUPPLIES;OPEN;;33651100;33651100;MT001;2009;EN,MT;;;;;2010/02/02;;;;;36;1080;no;no;no;;;;no;no;yes;;;;;;;;;;;;;;;;;;;;1;1;2009-01-01;2009-01-01;;;;;100;50;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;0;100;0;;100;;1;NATIONAL_AUTHORITY;HEALTH;EU_body_f5b22e3464adf1e5fd666d5b5ab6eaf6a1faf22b24d0a292e849d9a03af0ce7d;Government Pharmaceuticals Services;MT001;Gwardamangia;MT;PTA 1010;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;ecf64138-e35b-42e2-a4da-f9f1b9fdfe8b;MT;;ABOVE_THE_THRESHOLD;WORKS;OPEN;;45244000;45244000,45244100;MT001;2009;EN;;;;2010/05/21;2009/06/09;;;;;5;150;yes;no;no;;;;no;no;yes;;7000000;EUR;;;7000000;6998734;EUR;;;6998734;;;;;;1;;;1;2;2009-01-01;2009-01-01;2010-01-01;2010-01-01;;100;100;100;100;;100;;;0;100;0;100;83.3333;;;;;;;100;;;100;;;100;100;;100;0;100;100;100;1;PUBLIC_BODY;WATER,GENERAL_PUBLIC_SERVICES,OTHER;EU_body_ad63aecdfe86e2b196654130c7b694bb713788ff4cec5e4f9584b815224b4258;Water Services Corporation;MT001;Luqa;MT;LQA 9043;1;;;AWARDED;;;;;;;;;;5;;;;;;;;1;yes;no;;6998734;EUR;;;6998734;1;EU_body_63eab1c58ff0521892168f022f9328243def6a7965d1c62036d6a3e1ed0faa7f;Etermar S.A. (Empresa de Obras Terrestres e Maritimas) and Polidano Brothers Ltd;PT170;Setubal;PT;2910-520
191;aa2ddb17-5acd-4fb2-badc-b7297d2426bf;MT;;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;;33673000;24473000,33673000;MT001;2009;MT,EN;;;;2008/08/27;2008/06/03;;;;;36;1080;no;no;no;;;;no;no;yes;;378700.2;EUR;;;378700.2;296625;EUR;;;296625;;;;;;1;;;1;2;2008-01-01;2008-01-01;2009-01-01;2009-01-01;;0;100;100;100;;100;;;0;100;0;100;66.6667;;;;;;;100;;;100;;;100;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;HEALTH;EU_body_f5b22e3464adf1e5fd666d5b5ab6eaf6a1faf22b24d0a292e849d9a03af0ce7d;Government Pharmaceuticals Services;MT001;Gwardamangia;MT;PTA 1010;1;;;AWARDED;;;;;;;;;;1;;;;;;;;1;yes;no;;296625;EUR;;;296625;1;EU_body_923a52ee10b0c0358fdbaf56ae738db70238c72ccd3ebc3f171a30b06fdfa847;Vivian Corporation Ltd;MT001;Msida;MT;MSD 1824
192;ddbdd495-cf8b-4a85-a862-69b759e1a36c;MT;;ABOVE_THE_THRESHOLD;SERVICES;OPEN;;71248000;71248000,72224000,71541000;MT001;2009;EN;;;;2010/06/25;2010/02/25;;;;;;;yes;no;no;;;;no;no;yes;;415655;EUR;;;415655;374027.5;EUR;;;374027.5;;;;;;2;;;1;2;2009-01-01;2009-01-01;2010-01-01;2010-01-01;;100;100;50;100;;100;;;0;100;0;100;61.5385;;;;;;;100;;;100;;;100;100;100;100;0;100;100;100;1;NATIONAL_AUTHORITY;GENERAL_PUBLIC_SERVICES,OTHER;EU_body_b8195bdf9f942ecd67f467b6b98a3165455aa24a282f4339d10165e64ac2b589;WasteServ Malta Ltd;;Santa Venera;MT;SVR 9022;1;;;AWARDED;;;;;;;;;;3;;;;;;;;1;yes;no;;374027.5;EUR;;;374027.5;1;EU_body_adc1caa95c9bd7d76a7a39ba52871243ac706c48aa79e5ae9f8f1f4dcbecd2fd;Design & Technical Resources (DTR) and Fehily Timoney & Co (FTC);;Birkirkara;MT;
193;938c9854-0a77-45c6-bd9b-ec6c28d6b3ca;MT;;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;;31710000;31710000,31682210,38810000,31711120,31000000,31121110,31100000;MT001;2009;EN;;;;2010/10/15;2010/02/18;;;;;3;90;yes;no;no;;;;no;no;yes;;180994.4;EUR;;;180994.4;180647.86;EUR;;;180647.86;;;;;;1;;;1;2;2009-01-01;2009-01-01;2010-01-01;2010-01-01;;100;100;50;100;;100;;;0;100;0;100;83.3333;;;;;;;100;;;100;;;100;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;EDUCATION,GENERAL_PUBLIC_SERVICES,PUBLIC_ORDER_AND_SAFETY;EU_body_f27365caf10e0043a1bcbc2616a90e0da685c04d86de7b9c69b659c8cc57ee3c;University of Malta;MT001;Msida;MT;MSD 2080;1;;;AWARDED;;;;;;;;;;5;;;;;;;;1;yes;no;;23337.75;EUR;;;23337.75;1;EU_body_89e72dd61e9c3c7113d49dc19a36b7b36bfffcf0ea6dd6b49d2a76832b75b35c;Alfatrade Ltd;;Paola;MT;
194;46fc3cf2-3da1-4457-b058-360ebcdefe16;MT;;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;;33652100;24452100,33652100;MT001;2009;MT,EN;;;;2008/08/27;2008/06/10;;;;;36;1080;no;no;no;;;;no;no;yes;;243913;EUR;;;243913;195989;EUR;;;195989;;;;;;1;;;1;2;2008-01-01;2008-01-01;2009-01-01;2009-01-01;;0;100;100;100;;100;;;0;100;0;100;66.6667;;;;;;;100;;;100;;;100;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;HEALTH;EU_body_f5b22e3464adf1e5fd666d5b5ab6eaf6a1faf22b24d0a292e849d9a03af0ce7d;Government Pharmaceuticals Services;MT001;Gwardamangia;MT;PTA 1010;1;;;AWARDED;;;;;;;;;;1;;;;;;;;1;yes;no;;195989;EUR;;;195989;1;EU_body_89ac7c574055ffe19882764e7a8150e31ba4fa370e7164d8dbd334917618939d;Charles De Giorgio Ltd;;Birkirkara;MT;BKR 1114
195;e1093f0c-1a18-4137-9b48-3d2018436279;MT;;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;;42130000;42130000;MT001;2009;EN;;;;2009/08/31;2009/04/28;;;;;18;540;no;no;no;;;;no;no;yes;;1145744.23;EUR;;;1145744.23;370704;EUR;;;370704;;;;;;1;;;1;2;2009-01-01;2009-01-01;2009-01-01;2009-01-01;;100;100;100;100;;100;;;0;100;0;100;83.3333;;;;;;;100;;;100;;;100;100;;100;0;100;100;100;1;PUBLIC_BODY;WATER,GENERAL_PUBLIC_SERVICES,OTHER;EU_body_ad63aecdfe86e2b196654130c7b694bb713788ff4cec5e4f9584b815224b4258;Water Services Corporation;MT001;Luqa;MT;LQA 9043;1;;;AWARDED;;;;;;;;;;2;;;;;;;;1;yes;no;;370704;EUR;;;370704;1;EU_body_28e14ba5f22de54fd0fa49880deb06421f4a6a93eac5dc9b475a21fe16a99f2e;Conti Rubinetterie S.a.S.;ITC12;Valduggia (VC);IT;13018
196;e1c25e9e-0953-4915-9483-fbff414cd2ae;MT;;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;;33622100;33622100;MT001;2009;MT,EN;;;;2009/10/23;2009/04/21;;;;;36;1080;no;no;no;;;;no;no;yes;;415840.8;EUR;;;415840.8;305062;EUR;;;305062;;;;;;;;;1;2;2009-01-01;2009-01-01;2010-01-01;2010-01-01;;100;100;100;100;;100;;;0;100;0;100;81.8182;;;;;;;100;;;100;;;100;100;0;100;0;100;100;100;1;NATIONAL_AUTHORITY;HEALTH;EU_body_f5b22e3464adf1e5fd666d5b5ab6eaf6a1faf22b24d0a292e849d9a03af0ce7d;Government Pharmaceuticals Services;MT001;Gwardamangia;MT;PTA 1010;1;;;AWARDED;;;;;;;;;;2;;;;;;;;1;yes;no;;305062;EUR;;;305062;1;EU_body_510ee136e1e5b4e06a362de93bc7b611ea7de76bd36cd6f10fc6c977a22299fb;V J Salomone Pharma Ltd;;Marsa;MT;MRS 1606
197;f73889a6-ec16-4dd6-bed8-384d481d13d0;MT;;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;;33621400;33621400;MT001;2009;MT,EN;;;;2009/03/16;2008/12/09;;;;;36;1080;no;no;no;;;;no;no;yes;;324836.78;EUR;;;324836.78;285156.7;EUR;;;285156.7;;;;;;;;;1;2;2008-01-01;2008-01-01;2010-01-01;2010-01-01;;100;100;50;100;;100;;;0;100;0;100;81.8182;;;;;;;100;;;100;;;100;100;0;100;0;100;100;100;1;NATIONAL_AUTHORITY;HEALTH;EU_body_f5b22e3464adf1e5fd666d5b5ab6eaf6a1faf22b24d0a292e849d9a03af0ce7d;Government Pharmaceuticals Services;MT001;Gwardamangia;MT;PTA 1010;1;;;AWARDED;;;;;;;;;;2;;;;;;;;1;yes;no;;285156.7;EUR;;;285156.7;1;EU_body_41737de9b840e7314ed496e354cf70da8e21422bea2c9301509c0538a4ecd426;George Borg Barthet Ltd;MT001;Luqa;MT;LQA 1600
198;5dbe363c-5ac6-4520-bf4c-3534a1bb40f7;MT;;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;;33651100;24451100,33651100;MT001;2009;EN,MT;;;;2008/08/12;2007/05/17;;;;;36;1080;no;no;no;;;;no;no;yes;;365499.66;EUR;;;365499.66;311467.9;EUR;;;311467.9;;;;;;;;;1;2;2007-01-01;2007-01-01;2009-01-01;2009-01-01;;100;100;100;100;;100;;;0;100;0;100;72.7273;;;;;;;100;;;100;;;100;100;0;100;0;100;100;100;1;NATIONAL_AUTHORITY;GENERAL_PUBLIC_SERVICES,WATER,HEALTH;EU_body_0cc3820f9e18492aadaf56cc94f8940102e027516b5b626d549b0ae1b39803b1;Department of Contracts;MT001;Floriana;MT;FRN 1600;1;;;AWARDED;;;;;;;;;;2;;;;;;;;1;yes;no;;311467.9;EUR;;;311467.9;1;EU_body_41737de9b840e7314ed496e354cf70da8e21422bea2c9301509c0538a4ecd426;George Borg Barthet Ltd;MT001;Luqa;MT;LQA 1600
199;48a2a074-2778-4c8f-98fe-90f36304112c;MT;;ABOVE_THE_THRESHOLD;SERVICES;OPEN;;71300000;71300000,71311000,71323200,90711000,71541000,79314000,79418000;MT001;2009;EN;;;;;2009/12/10;;;;;79;2370;yes;no;no;;;;no;no;yes;;2250000;EUR;;;2250000;;;;;;;;;;;;;;1;2;2009-01-01;2009-01-01;;;;;100;50;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;0;100;0;;100;;1;NATIONAL_AUTHORITY;GENERAL_PUBLIC_SERVICES,OTHER;EU_body_b8195bdf9f942ecd67f467b6b98a3165455aa24a282f4339d10165e64ac2b589;WasteServ Malta Ltd;;Santa Venera;MT;SVR 9022;1;;;CANCELLED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200;3ab41f4f-7bf2-4967-9447-2ccec6e4e310;MT;;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;;30237310;30237310;MT001;2009;EN;;;;2010/07/13;2009/09/29;;;;;12;360;no;no;no;;;;no;no;no;;161016.95;EUR;;;161016.95;139682.25;EUR;;;139682.25;;;;;;1;;;1;2;2009-01-01;2009-01-01;2010-01-01;2010-01-01;;100;100;50;100;;100;;;0;0;0;100;83.3333;;;;;;;100;;;100;;;100;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;HEALTH;EU_body_982c5e6b39c540ec48c906691a1fec1b43794a914bd9970098e3d7f269d1f358;Department of Health;;Valletta;MT;VLT 2000;1;;;AWARDED;;;;;;;;;;4;;;;;;;;1;yes;no;;139682.25;EUR;;;139682.25;1;EU_body_4e715879c6b0542d43f57f248833609c1e889958cdfd15fb8924715c311d84be;Advanced Telecommunications Systems Co Ltd;;Birkirkara;MT;BKR 2551
201;8ddd5f49-d5d8-4ce4-8fa6-0ea8bc60b5f1;MT;;BELOW_THE_THRESHOLD;SERVICES;OPEN;;72000000;72000000;;2009;EN;;;;2009/10/14;2009/08/04;;;;;9;270;no;no;no;;;;no;no;no;;75000;EUR;;;75000;75584.03;EUR;;;75584.03;;;;;;3;;;1;2;2009-01-01;2009-01-01;2010-01-01;2010-01-01;;100;100;100;100;;;;;0;0;0;100;71.4286;;;;;;;100;;;100;;;0;100;100;100;0;100;100;100;1;PUBLIC_BODY;OTHER,GENERAL_PUBLIC_SERVICES;EU_body_14c876119c013ae58db2906834ef35ddf3b216051751dd1b982c996c975ecd0f;Malta Information Technology Agency (MITA);;Blata l-Bajda;MT;HMR 9010;1;;;AWARDED;;;;;;;;;;5;;;;;;;;1;yes;no;;75584.03;EUR;;;75584.03;1;EU_body_51e8d8d7adb4017b8a2e5cf58bb0184ed7b7e99c88116faa5702a419ad4bd08c;IT Consulting Services UK Ltd;;;;
202;eb9d77f4-94f2-4a9f-8aa2-7235f8b66886;MT;;;SERVICES;OPEN;;66510000;66510000;MT001;2009;EN;;;;;2009/09/29;;;;;12;360;no;no;no;;;;no;no;no;;;;;;;;;;;;;;;;;;;;1;1;2009-01-01;2009-01-01;;;;;100;50;100;;;;;0;0;0;100;;;;;;;;;;;0;;;;100;0;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER;EU_body_407844a0336ca5bd2b6589917ab8cc04912cee9f3d2be91bfd90aefbd34e7ec5;Ministry for Resources and Rural Affairs;;Marsa;MT;MRS 3300;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203;0d3b2547-511b-4a78-bfbe-8450c25691b7;MT;;;SUPPLIES;OPEN;;24213000;24213000;MT001;2009;EN;;;;;2009/12/01;;;;;20;600;no;no;no;;;;no;no;yes;;;;;;;;;;;;;;;;;1;;;1;1;2009-01-01;2009-01-01;;;;;100;50;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;PUBLIC_BODY;WATER,GENERAL_PUBLIC_SERVICES,OTHER;EU_body_ad63aecdfe86e2b196654130c7b694bb713788ff4cec5e4f9584b815224b4258;Water Services Corporation;MT001;Luqa;MT;LQA 9043;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
204;ae54e21d-9e8d-42a0-b9c8-ff42f2212342;MT;;;SUPPLIES;OPEN;;31320000;31320000;MT001;2009;EN;;;;;2009/11/17;;;;;36;1080;no;no;no;;;;no;no;yes;;;;;;;;;;;;;;;;;1;;;1;2;2009-01-01;2009-01-01;;;;;100;50;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;PUBLIC_BODY;ELECTRICITY;EU_body_ec382185ccf059f88d2c2792cef00dfa684f641fca52b666c510690a4f2377ca;Enemalta Corporation;;Marsa;MT;MRS 1000;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
205;204e82e9-1859-49fc-ba09-d7529c603e04;MT;;;SUPPLIES;OPEN;;33662100;33662100;MT001;2009;MT,EN;;;;;2009/04/02;;;;;36;1080;no;no;no;;;;no;no;yes;;;;;;;;;;;;;;;;;;;;1;1;2009-01-01;2009-01-01;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;0;100;0;;100;;1;NATIONAL_AUTHORITY;HEALTH;EU_body_f5b22e3464adf1e5fd666d5b5ab6eaf6a1faf22b24d0a292e849d9a03af0ce7d;Government Pharmaceuticals Services;MT001;Gwardamangia;MT;PTA 1010;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
206;17f80674-a08b-41a2-a589-df8514708969;MT;;;SUPPLIES;OPEN;;22110000;22110000;MT001;2009;EN;;;;;2009/11/17;;;;;1;30;yes;no;no;;;;no;no;yes;;;;;;;;;;;;;;;;;;;;1;1;2009-01-01;2009-01-01;;;;;100;50;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;0;100;0;;100;;1;NATIONAL_AUTHORITY;EDUCATION,GENERAL_PUBLIC_SERVICES;EU_body_41aa4964e680d7975c65ac56bc8e27853dd7de72cc5309eaecd5888a28f6c390;Malta College of Arts, Science and Technology;;Paola;MT;PLA 9032;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
207;e19d2677-586e-430b-b688-609843e63db1;MT;;;SUPPLIES;OPEN;;33111000;33111000;MT001;2009;EN;;;;;2010/02/16;;;;;12;360;no;no;no;;;;no;no;no;;;;;;;;;;;;;;;;;1;;;1;1;2009-01-01;2009-01-01;;;;;100;50;100;;;;;0;0;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;HEALTH;EU_body_8b736f33010f1af402b35fcd5913c96854976c98926dac7d5c4fa55e6c45a621;Health Division;;Valletta;MT;;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
208;aa9fce04-b6f9-41e4-9e76-b0c870194ed8;MT;;;SUPPLIES;OPEN;;44163200;44163200;MT001;2009;EN;;;;;2010/01/05;;;;;3;90;no;no;no;;;;no;no;yes;;;;;;;;;;;;;;;;;1;;;1;1;2009-01-01;2009-01-01;;;;;100;50;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;PUBLIC_BODY;WATER,GENERAL_PUBLIC_SERVICES,OTHER;EU_body_ad63aecdfe86e2b196654130c7b694bb713788ff4cec5e4f9584b815224b4258;Water Services Corporation;MT001;Luqa;MT;LQA 9043;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
209;3c4353f9-a8c3-4240-a68b-d71fc1930321;MT;;;SUPPLIES;OPEN;;48000000;48000000,72253200;MT;2009;EN;;;;;2009/05/20;;;;;24;720;no;no;no;;;;no;no;yes;;;;;;;;;;;;;;;;;;;;1;1;2009-01-01;2009-01-01;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;0;100;0;;100;;1;PUBLIC_BODY;OTHER;EU_body_3b094d46fe21c54a88db1e17a9a10d87db968240c2c25b0b7a7379b79ec4b257;Malta Information Technology Agency;;Blata L-Bajda;MT;HMR 9010;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210;baec1cdc-f239-4b61-aef1-b59166188749;MT;;;SUPPLIES;OPEN;;38430000;38430000,38432200,38433000,38310000,42912330;MT001;2009;EN;;;;;2009/04/14;;;;;6;180;yes;no;no;;;;no;no;yes;;;;;;;;;;;;;;;;;1;;;1;1;2009-01-01;2009-01-01;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;EDUCATION,GENERAL_PUBLIC_SERVICES,PUBLIC_ORDER_AND_SAFETY;EU_body_f27365caf10e0043a1bcbc2616a90e0da685c04d86de7b9c69b659c8cc57ee3c;University of Malta;MT001;Msida;MT;MSD 2080;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
